Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2020 Bangkok CH F,W vs Haase,36.3%,47.5%,57.1%,45.2%,51.0%,62.7%,68.0%,65.1%,50.0%,52.0%,50.0%,15.0%,30.0%,41.2%,-4
2018 Padova CH F,L vs Gutierrez Ferrol,13.0%,21.7%,46.2%,20.1%,17.0%,31.9%,46.2%,30.9%,26.3%,64.3%,66.7%,13.3%,16.7%,46.2%,16
2016 San Luis Potosi CH SF,L vs Arevalo,22.2%,44.4%,42.4%,32.7%,20.0%,48.0%,45.0%,38.8%,33.3%,46.2%,100.0%,27.8%,44.4%,38.5%,72
2015 Vicenza CH R16,L vs Pella,24.0%,35.0%,47.1%,30.8%,33.9%,40.7%,38.5%,45.4%,45.8%,45.7%,50.0%,11.4%,31.4%,58.1%,-11
Career (4 matches),,23.7%,35.6%,48.1%,31.6%,32.4%,45.6%,48.0%,46.3%,40.7%,52.5%,58.8%,15.5%,29.1%,48.3%,26
