Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,12,3,9,25.0%,8-21,27.6%,115-159,42.0%,0-2,0.0%,12,71.4%,14.4%,6.1%,5.9%,55.3%,68.0%,49.0%,59.5%,32.6%,46.2%,0.80,R16 (3x)
2023,38,19,19,50.0%,43-46,48.3%,420-451,48.2%,9-3,75.0%,38,77.4%,19.0%,6.0%,4.7%,57.4%,71.6%,50.5%,62.6%,36.2%,49.5%,0.97,F (Turin)
2022,35,13,22,37.1%,32-51,38.6%,387-421,47.9%,3-9,25.0%,35,74.2%,22.7%,6.8%,4.8%,56.7%,70.8%,48.9%,61.3%,37.3%,49.0%,0.96,SF (Aguascalientes)
2021,50,26,24,52.0%,60-57,51.3%,572-579,49.7%,14-12,53.8%,50,78.1%,21.5%,6.1%,4.1%,59.6%,71.6%,49.0%,62.5%,36.9%,49.7%,0.98,F (Todi)
2020,26,15,11,57.7%,36-27,57.1%,331-314,51.3%,6-6,50.0%,26,80.3%,22.6%,6.6%,4.3%,59.8%,73.3%,49.7%,63.8%,37.3%,50.5%,1.03,W (Bangkok)
2019,70,41,29,58.6%,91-74,55.2%,803-754,51.6%,9-9,50.0%,70,78.4%,25.1%,7.1%,5.3%,54.8%,72.7%,52.1%,63.4%,39.0%,50.9%,1.07,W (Manerbio)
2018,40,17,23,42.5%,44-50,46.8%,450-460,49.5%,6-7,46.2%,40,76.6%,23.5%,8.2%,5.5%,56.0%,72.9%,50.2%,62.9%,36.9%,49.6%,0.99,F (Padova)
2017,22,6,16,27.3%,17-37,31.5%,220-286,43.5%,1-7,12.5%,22,68.5%,19.6%,4.3%,5.6%,58.3%,66.5%,46.1%,58.0%,36.5%,47.2%,0.87,QF (Almaty)
2016,44,22,22,50.0%,47-53,47.0%,446-496,47.3%,8-5,61.5%,44,75.3%,20.7%,7.3%,5.4%,55.6%,71.6%,50.6%,62.3%,37.5%,49.5%,0.99,W (2x)
2015,32,13,19,40.6%,36-41,46.8%,359-377,48.8%,3-7,30.0%,32,73.5%,25.3%,6.1%,6.5%,56.4%,67.9%,49.4%,59.8%,39.2%,49.2%,0.98,SF (Padova)
2014,18,6,12,33.3%,15-25,37.5%,177-200,46.9%,0-3,0.0%,18,75.9%,18.7%,5.5%,5.3%,56.7%,69.9%,49.7%,61.2%,35.1%,48.4%,0.90,F (Cortina)
2013,3,1,2,33.3%,3-5,37.5%,31-46,40.3%,2-0,100.0%,3,56.8%,21.1%,3.1%,5.7%,56.3%,63.6%,43.0%,54.6%,38.9%,46.5%,0.86,R16 (San Marino)
2012,1,0,1,0.0%,1-2,33.3%,11-15,42.3%,0-0,-,1,76.9%,7.7%,2.4%,6.1%,54.9%,71.1%,51.4%,62.2%,30.0%,47.4%,0.79,R32 (Napoli)
2011,5,2,3,40.0%,6-7,46.2%,68-66,50.7%,0-3,0.0%,5,83.1%,21.2%,6.0%,6.3%,60.3%,75.4%,45.6%,63.6%,35.3%,49.5%,0.97,QF (Recanati)
2010,5,1,4,20.0%,4-9,30.8%,50-74,40.3%,2-0,100.0%,4,66.7%,14.9%,4.4%,5.5%,52.6%,69.1%,44.8%,57.6%,32.3%,46.0%,0.76,R16 (Reggio Emilia)
2009,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R32 (Orbetello)
2008,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,0,,,,,,,,,,,,R32 (Recanati)
Career,403,185,218,45.9%,443-509,46.5%,4455-4723,48.5%,63-73,46.3%,400,76.0%,21.9%,6.5%,5.2%,56.9%,71.1%,49.8%,61.9%,37.2%,49.4%,0.98,
