Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,2,1,1,50.0%,3-3,50.0%,31-29,51.7%,0-1,0.0%,2,72.4%,33.3%,0.4%,3.1%,66.4%,63.8%,42.9%,56.8%,41.2%,49.8%,0.95,R16 (Houston)
2016,7,2,5,28.6%,6-11,35.3%,68-87,43.9%,1-1,50.0%,7,70.7%,17.9%,4.9%,5.3%,61.5%,61.3%,51.0%,57.4%,38.6%,47.6%,0.90,R16 (2x)
2015,6,0,6,0.0%,4-14,22.2%,59-102,36.6%,1-0,100.0%,6,58.2%,14.8%,2.4%,2.4%,61.4%,58.7%,48.3%,54.7%,33.3%,44.5%,0.73,R32 (4x)
2014,7,3,4,42.9%,9-11,45.0%,98-103,48.8%,0-2,0.0%,7,73.0%,25.3%,2.8%,2.5%,62.6%,64.8%,53.1%,60.4%,38.2%,49.6%,0.96,SF (Kitzbuhel)
2013,2,1,1,50.0%,4-3,57.1%,37-31,54.4%,0-1,0.0%,2,84.8%,23.5%,6.1%,4.0%,66.2%,73.3%,44.8%,63.6%,39.6%,50.8%,1.09,R64 (US Open)
2012,1,0,1,0.0%,1-2,33.3%,15-13,53.6%,0-1,0.0%,1,71.4%,38.5%,0.9%,3.6%,61.8%,61.8%,47.6%,56.4%,46.2%,51.7%,1.06,R32 (Santiago)
2011,16,3,13,18.8%,12-31,27.9%,173-231,42.8%,1-3,25.0%,16,67.7%,19.1%,1.8%,2.7%,66.0%,60.4%,49.3%,56.7%,35.3%,46.3%,0.81,QF (Santiago)
2010,12,3,9,25.0%,9-22,29.0%,121-168,41.9%,1-2,33.3%,12,65.7%,19.2%,1.5%,2.4%,68.8%,62.1%,43.0%,56.1%,37.0%,46.2%,0.84,R16 (Hamburg)
2009,26,13,13,50.0%,37-37,50.0%,338-362,48.3%,5-3,62.5%,24,67.9%,27.6%,1.7%,3.3%,64.9%,63.0%,46.9%,57.3%,40.5%,48.9%,0.95,QF (3x)
2008,9,4,5,44.4%,9-16,36.0%,105-131,44.5%,1-1,50.0%,9,64.1%,24.8%,1.0%,3.1%,61.2%,63.3%,44.0%,55.8%,38.6%,47.6%,0.87,SF (Umag)
2007,2,0,2,0.0%,1-4,20.0%,18-26,40.9%,0-0,-,2,61.9%,21.7%,1.6%,4.8%,64.0%,65.0%,40.0%,56.0%,32.5%,44.4%,0.74,R32 (2x)
Career,90,30,60,33.3%,95-154,38.2%,1063-1283,45.3%,10-15,40.0%,88,67.7%,23.0%,2.0%,3.1%,64.5%,62.5%,47.2%,57.1%,38.1%,47.7%,0.89,
