Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
12-Oct-2015,Corrientes CH,Clay,F,159,71,(8) Gonzalez d. (1) Diego Schwartzman [ARG],3-6 7-5 6-4,1.19,4.9%,4.9%,59.3%,77.1%,42.4%,6/11,
03-Aug-2015,Cortina CH,Clay,F,182,87,(1) Paolo Lorenzi [ITA] d. (6) Gonzalez,6-3 7-5,0.83,0.0%,0.0%,62.1%,61.0%,48.0%,6/10,
20-Oct-2014,Cordoba CH,Clay,F,114,95,(2) Alejandro Gonzalez [COL] d. (5) Gonzalez,7-5 1-6 6-3,1.02,2.0%,2.0%,62.6%,72.6%,45.9%,9/12,2:24
23-Jun-2014,Padova CH,Clay,F,116,99,(2) Gonzalez d. (1) Albert Ramos [ESP],6-3 6-4,1.20,0.0%,0.0%,67.2%,64.4%,63.6%,3/4,1:34
14-Nov-2011,Montevideo CH,Clay,F,130,61,(1) Carlos Berlocq [ARG] d. (6) Gonzalez,6-2 7-5,0.63,0.0%,3.3%,67.2%,48.8%,40.0%,4/9,1:54
04-Oct-2010,Buenos Aires CH,Clay,F,183,69,Gonzalez d. (1) Pablo Cuevas [URU],6-4 6-3,1.14,1.4%,1.4%,70.3%,69.2%,50.0%,4/5,1:35
27-Sep-2010,Montevideo CH,Clay,F,238,69,Gonzalez d. (1) Pablo Cuevas [URU],1-6 6-3 6-4,0.78,0.0%,2.7%,80.0%,66.7%,53.3%,0/2,1:48
14-Jun-2010,Milan CH,Clay,F,188,97,(1) Frederico Gil [POR] d. Gonzalez,6-1 7-5,0.74,0.0%,1.4%,68.1%,57.4%,36.4%,2/6,2:02
29-Jun-2009,Turin CH,Clay,F,62,80,(2) Potito Starace [ITA] d. (1) Gonzalez,7-6(4) 6-3,,,,,,,,
03-Sep-2007,Brasov CH,Clay,F,176,104,(6) Gonzalez d. (2) Olivier Patience [FRA],6-4 6-3,,,,,,,,
