Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2018 Aix En Provence CH R16,L vs Andreozzi,25% (2/8),0% (0/2),0/4,71% (5/7),20% (1/5),0/0,0/0,1/1,0/0,1/1
2018 Aix En Provence CH R32,W vs Muller,63% (5/8),100% (5/5),1/1,25% (2/8),50% (1/2),4/5,2/2,0/0,1/1,0/0
2018 San Francisco CH R32,L vs Peliwo,33% (3/9),67% (2/3),2/5,56% (5/9),0% (0/5),1/2,0/0,0/0,0/0,0/0
2017 Rio De Janeiro CH R32,L vs Sakamoto,22% (2/9),50% (1/2),1/3,67% (6/9),33% (2/6),1/1,0/0,1/2,0/0,0/1
2017 Santiago CH R32,L vs Bagnis,33% (3/9),33% (1/3),0/4,56% (5/9),20% (1/5),1/1,0/0,2/2,0/0,0/0
2017 Montevideo CH R32,L vs Carballes Baena,36% (4/11),50% (2/4),0/4,64% (7/11),29% (2/7),1/1,0/0,0/1,0/0,0/1
2017 Guayaquil CH R32,L vs Ruud,0% (0/10),- (0/0),0/0,30% (3/10),33% (1/3),0/0,0/0,0/2,0/0,0/1
2017 Lima CH R32,L vs Munoz De La Nava,30% (3/10),100% (3/3),1/6,60% (6/10),0% (0/6),1/3,0/0,0/0,0/0,0/0
2017 Buenos Aires CH R16,L vs Zeballos,50% (5/10),40% (2/5),2/3,50% (5/10),20% (1/5),2/2,0/0,2/3,0/0,2/2
2017 Buenos Aires CH R32,W vs Souza,63% (5/8),80% (4/5),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,0/0,0/0
2017 Campinas CH R32,L vs Casanova,46% (6/13),50% (3/6),0/3,31% (4/13),25% (1/4),2/2,0/0,1/1,0/0,0/0
2017 Hamburg Q1,L vs De Schepper,25% (3/12),67% (2/3),1/2,33% (4/12),0% (0/4),2/2,0/0,2/4,0/0,1/2
2017 Scheveningen CH R16,L vs Garcia Lopez,31% (5/16),60% (3/5),1/4,40% (6/15),33% (2/6),2/3,1/1,3/3,0/0,1/1
2017 Scheveningen CH R32,W vs Geens,44% (4/9),75% (3/4),0/0,22% (2/9),100% (2/2),3/3,2/2,0/0,1/1,0/0
2017 Marburg CH R16,L vs De Greef,50% (6/12),100% (6/6),4/8,75% (9/12),11% (1/9),3/6,0/0,0/0,0/0,0/0
2017 Marburg CH R32,W vs Ramirez Hidalgo,42% (5/12),100% (5/5),1/2,17% (2/12),0% (0/2),5/5,2/2,0/0,1/1,0/0
2017 Blois CH R32,L vs Hemery,33% (3/9),0% (0/3),0/2,44% (4/9),0% (0/4),0/0,0/0,1/3,0/0,0/1
2017 Vicenza CH R32,L vs Mager,45% (5/11),20% (1/5),1/2,36% (4/11),50% (2/4),1/1,0/0,3/3,0/0,1/1
2017 Bordeaux CH R16,L vs Darcis,11% (1/9),100% (1/1),1/3,63% (5/8),20% (1/5),0/1,0/0,0/1,0/0,0/0
2017 Bordeaux CH R32,W vs Blancaneaux,63% (5/8),80% (4/5),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2018 (3 matches),,40.0%,70.0%,30.0%,50.0%,16.7%,71.4%,100.0%,100.0%,100.0%,100.0%
2017 (30 matches),,40.2%,59.5%,26.0%,41.4%,30.6%,80.3%,85.0%,62.8%,75.0%,42.9%
2016 (55 matches),,44.6%,73.6%,26.1%,36.7%,30.5%,81.1%,90.0%,72.2%,84.0%,64.7%
2015 (29 matches),,45.4%,77.8%,22.1%,32.5%,31.8%,79.8%,73.3%,79.2%,71.4%,83.3%
2014 (38 matches),,44.7%,77.5%,41.9%,36.1%,33.3%,76.0%,79.2%,59.4%,69.6%,54.5%
Career (219 matches),,44.2%,73.5%,29.4%,37.7%,29.6%,77.0%,80.1%,65.3%,73.5%,56.2%
