Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2009 Paris R32,L vs Del Potro,0.99,0.67,54.6,2.5,11.3%,66.0%,18.4%,65.3%,25.0%,21.6%
2009 Australian Open R32,L vs Federer,0.88,0.54,29.8,2.0,15.2%,63.0%,16.7%,59.5%,22.2%,25.0%
2008 Moscow QF,W vs Davydenko,1.14,1.17,65.9,3.3,8.9%,64.3%,24.0%,64.0%,41.1%,32.1%
2008 Wimbledon SF,L vs Federer,0.79,0.55,29.9,2.0,18.0%,68.0%,9.3%,67.4%,23.4%,20.9%
2008 Wimbledon R16,W vs Wawrinka,1.02,1.36,35.5,2.4,3.0%,58.2%,8.5%,72.9%,53.3%,38.9%
2008 Wimbledon R64,W vs Djokovic,1.11,1.57,32.5,2.1,8.3%,72.9%,6.4%,70.2%,43.1%,37.0%
2008 Australian Open R64,L vs Baghdatis,0.86,0.79,37.5,2.1,3.8%,69.6%,12.7%,54.9%,32.9%,35.9%
2007 Wimbledon R64,W vs Qureshi,1.17,1.42,33.1,2.2,12.7%,65.5%,11.3%,75.5%,45.1%,25.6%
2007 Hamburg R64,W vs Massu,1.07,1.28,68.7,2.5,7.5%,60.0%,5.7%,71.4%,48.7%,34.2%
2007 Rome R32,L vs Davydenko,0.89,0.79,61.4,2.8,4.8%,54.8%,5.1%,56.4%,37.2%,41.9%
2007 Davis Cup RR,W vs Massu,1.24,1.80,29.6,2.1,2.2%,66.7%,2.4%,66.7%,40.0%,58.6%
2006 Davis Cup RR,L vs Nalbandian,0.87,0.63,28.3,2.1,16.9%,62.7%,21.4%,53.6%,32.0%,28.9%
2006 Davis Cup RR,W vs Acasuso,1.22,1.39,37.5,2.0,11.9%,76.3%,18.5%,70.4%,21.0%,40.7%
2006 Moscow R32,W vs Mahut,1.58,3.35,34.6,2.0,18.5%,88.9%,28.6%,76.2%,42.3%,27.3%
2006 Davis Cup RR,W vs Gasquet,0.90,1.31,47.7,2.4,22.0%,74.4%,25.0%,70.6%,38.7%,41.0%
2005 Halle F,L vs Federer,0.95,0.82,63.2,2.3,12.0%,74.0%,10.6%,66.0%,21.2%,31.1%
2005 Davis Cup RR,W vs Garcia,0.98,1.44,42.8,2.8,15.8%,75.4%,12.0%,74.0%,40.6%,33.3%
2005 Australian Open F,W vs Hewitt,1.18,1.34,34.9,3.4,22.4%,72.4%,9.6%,59.6%,37.5%,39.0%
2005 Australian Open SF,W vs Federer,1.16,1.05,75.3,24.0,5.6%,62.6%,11.0%,68.0%,30.3%,32.6%
2005 Australian Open R64,W vs Ulihrach,1.15,2.18,23.4,2.6,14.3%,74.3%,15.6%,75.0%,47.7%,48.7%
2009 (2 matches),,0.93,0.60,42.4,2.2,13.1%,64.6%,17.6%,62.6%,23.6%,23.5%
2008 (5 matches),,0.98,1.04,40.5,2.3,7.7%,66.3%,12.2%,65.2%,39.1%,33.5%
2007 (4 matches),,1.09,1.27,47.4,2.4,7.1%,62.1%,6.5%,68.0%,42.9%,38.6%
2006 (4 matches),,1.05,1.24,39.1,2.1,17.6%,73.6%,22.6%,66.3%,33.2%,37.1%
2005 (6 matches),,1.06,1.34,50.3,3.0,11.7%,70.4%,10.8%,68.5%,37.4%,39.8%
Career (69 matches),,1.01,1.08,49.4,2.6,12.1%,66.7%,11.6%,64.5%,36.1%,37.2%
