Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2009,41,19,22,46.3%,55-54,50.5%,550-542,50.4%,6-12,33.3%,40,81.3%,19.5%,12.1%,3.3%,55.6%,74.6%,51.4%,64.3%,35.6%,49.9%,1.00,SF (St. Petersburg)
2008,49,25,24,51.0%,68-66,50.7%,674-662,50.4%,13-18,41.9%,44,80.8%,20.8%,9.3%,3.6%,55.2%,73.7%,50.6%,63.4%,36.7%,50.2%,1.00,F (Moscow)
2007,43,23,20,53.5%,56-58,49.1%,594-583,50.5%,12-14,46.2%,40,80.2%,20.3%,9.5%,3.7%,58.1%,72.7%,52.0%,64.1%,35.9%,49.9%,1.00,SF (Las Vegas)
2006,61,36,25,59.0%,93-72,56.4%,862-799,51.9%,19-16,54.3%,55,82.3%,21.1%,9.9%,2.1%,60.8%,73.1%,52.5%,65.1%,36.8%,50.9%,1.05,F (Moscow)
2005,38,27,11,71.1%,71-41,63.4%,599-506,54.2%,16-6,72.7%,36,82.9%,25.4%,10.1%,2.1%,58.5%,75.2%,52.5%,65.8%,39.2%,52.1%,1.15,W (Australian Open)
2004,75,52,23,69.3%,123-74,62.4%,1105-942,54.0%,24-27,47.1%,69,85.6%,21.3%,11.8%,2.6%,55.9%,76.3%,55.1%,67.0%,37.5%,51.8%,1.13,W (3x)
2003,25,12,13,48.0%,33-25,56.9%,296-275,51.8%,2-3,40.0%,22,77.9%,25.6%,9.2%,2.2%,57.8%,71.5%,52.5%,63.5%,39.6%,51.3%,1.08,F (Barcelona)
2002,82,56,26,68.3%,140-82,63.1%,1209-1019,54.3%,25-20,55.6%,72,83.8%,24.7%,10.2%,2.5%,57.5%,75.1%,52.6%,65.5%,39.3%,52.0%,1.14,W (Paris Masters)
2001,72,45,27,62.5%,116-82,58.6%,1050-956,52.3%,23-21,52.3%,68,83.5%,22.0%,9.5%,2.6%,55.6%,75.3%,53.5%,65.7%,37.4%,51.4%,1.09,W (2x)
2000,100,73,27,73.0%,171-92,65.0%,1401-1230,53.2%,32-20,61.5%,88,83.5%,23.6%,12.1%,2.6%,51.8%,77.8%,52.6%,65.7%,38.1%,51.7%,1.11,W (7x)
1999,71,39,32,54.9%,101-90,52.9%,966-953,50.3%,23-15,60.5%,65,77.8%,22.7%,11.1%,3.9%,49.1%,76.5%,51.4%,63.7%,37.7%,50.5%,1.04,W (Boston)
1998,35,17,18,48.6%,54-50,51.9%,514-494,51.0%,10-8,55.6%,32,80.6%,21.9%,10.2%,3.9%,51.4%,78.3%,48.4%,63.8%,37.4%,50.7%,1.03,SF (Long Island)
1997,1,0,1,0.0%,1-2,33.3%,18-20,47.4%,1-1,50.0%,1,88.9%,5.6%,9.8%,2.4%,57.7%,83.1%,46.2%,67.5%,26.7%,47.7%,0.82,R32 (Moscow)
Career,693,424,269,61.2%,1082-788,57.9%,9838-8981,52.3%,206-181,53.2%,632,82.2%,22.4%,10.6%,2.9%,55.3%,75.3%,52.3%,65.0%,37.6%,51.1%,1.08,
