Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
29-Oct-2012,Tournament of Champions,Hard,F,13,11,(2) Petrova d. (1) Caroline Wozniacki [DEN],6-2 6-1,,,,,,,,
24-Sep-2012,Tokyo,Hard,F,18,3,(17) Petrova d. (3) Agnieszka Radwanska [POL],6-0 1-6 6-3,1.25,18.3%,6.7%,53.3%,81.3%,50.0%,2/4,
23-Aug-2010,New Haven,Hard,F,19,2,(1) Caroline Wozniacki [DEN] d. (8) Petrova,6-3 3-6 6-3,0.85,12.2%,6.1%,52.0%,58.8%,38.3%,9/15,
29-Sep-2008,Stuttgart,Hard,F,18,2,(2) Jelena Jankovic [SRB] d. Petrova,6-4 6-3,0.81,11.9%,0.0%,64.4%,71.1%,23.8%,5/9,
23-Oct-2006,Linz,Hard,F,5,3,(1) Maria Sharapova [RUS] d. (2) Petrova,7-5 6-2,0.64,3.2%,3.2%,57.1%,66.7%,33.3%,1/5,
09-Oct-2006,Moscow,Carpet,F,5,24,Anna Chakvetadze [RUS] d. (5) Petrova,6-4 6-4,0.81,8.2%,4.1%,56.2%,68.3%,31.3%,8/12,
08-May-2006,Berlin,Clay,F,4,7,(2) Petrova d. (3) Justine Henin [BEL],4-6 6-4 7-5,0.85,6.4%,1.3%,74.4%,58.6%,45.0%,7/10,
10-Apr-2006,Charleston,Clay,F,7,9,(2) Petrova d. (3) Patty Schnyder [SUI],6-3 4-6 6-1,1.20,1.1%,7.6%,66.3%,72.1%,51.6%,4/5,
27-Feb-2006,Doha,Hard,F,8,2,(2) Petrova d. (1) Amelie Mauresmo [FRA],6-3 7-5,1.27,7.0%,2.8%,63.4%,71.1%,53.8%,5/7,
02-May-2005,Berlin,Clay,F,12,15,(12) Justine Henin [BEL] d. (6) Petrova,6-3 4-6 6-3,,,,,,,,
