Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
1994 Cincinnati Masters SF,L vs Chang,25,24,1.0,20.2%,19.4%,18,21,0.9,18.4%,21.4%,14.3%,4.1%,1.8,18.5%,10.5%
1991 Grand Slam Cup F,W vs Chang,61,12,5.1,25.3%,5.0%,42,8,5.3,19.8%,3.8%,12.3%,7.5%,5.4,17.8%,3.3%
1991 Wimbledon SF,L vs Becker,41,17,2.4,19.4%,8.1%,32,14,2.3,17.7%,7.7%,9.9%,7.7%,3.4,24.2%,7.1%
1991 Wimbledon QF,W vs Agassi,55,52,1.1,20.9%,19.8%,40,38,1.1,17.3%,16.5%,5.6%,10.0%,1.1,18.3%,17.1%
1991 Queen's Club F,L vs Edberg,15,11,1.4,14.2%,10.4%,11,9,1.2,11.3%,9.3%,6.2%,5.2%,2.5,25.5%,10.4%
1991 Miami Masters F,L vs Courier,35,41,0.9,21.2%,24.8%,25,34,0.7,17.7%,24.1%,9.9%,7.8%,1.3,16.4%,12.7%
Career (6 matches),,232,157,1.5,20.9%,14.1%,168,124,1.4,17.5%,12.9%,9.5%,7.6%,1.9,19.7%,10.2%
