Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
1994 Cincinnati SF,L vs Chang,3.2,3.4,3.1,43.9%,41.9%,66.7%,37.5%,43.6%,14.5%,-4.0,-8.7,-6.0,-11.3
1991 Grand Slam Cup F,W vs Chang,3.4,2.7,4.2,53.0%,57.8%,44.4%,47.1%,47.7%,18.7%,9.5,9.1,12.0,12.8
1991 Wimbledon SF,L vs Becker,2.3,2.3,2.4,52.0%,36.1%,0.0%,-,30.5%,11.0%,6.0,21.4,0.0,0.0
1991 Wimbledon QF,W vs Agassi,2.7,2.0,3.4,54.1%,41.8%,22.2%,60.0%,46.8%,29.6%,-3.0,-3.2,2.5,3.5
1991 Queens Club F,L vs Edberg,2.3,2.2,2.3,42.0%,29.4%,100.0%,-,48.1%,3.6%,-1.0,-4.0,-2.0,-8.3
1991 Miami F,L vs Courier,3.0,2.6,3.4,45.6%,45.5%,61.5%,50.0%,62.7%,14.3%,-4.0,-4.0,-3.5,-6.6
Career (6 matches),,2.8,2.5,3.2,49.8%,44.9%,41.5%,47.1%,47.8%,17.9%,0.6,0.9,0.5,0.9
