Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
11,Michael Chang [USA],6,5,54.5%,2,0,2,0.0%,1990,1994,7,0.91,8.2%,6.4%,59.9%,70.8%,36.3%,56.9%,39.3%,65.3%,49.0%
9,Andre Agassi [USA],3,6,33.3%,5,3,2,60.0%,1989,1998,7,0.91,11.1%,5.8%,60.2%,70.3%,42.6%,59.3%,37.0%,56.9%,40.7%
8,Jason Stoltenberg [AUS],4,4,50.0%,5,3,2,60.0%,1989,1997,6,0.90,6.9%,6.5%,60.8%,70.4%,43.9%,60.0%,36.0%,58.0%,34.3%
8,Todd Martin [USA],2,6,25.0%,4,1,3,25.0%,1991,1995,8,0.89,9.0%,6.8%,58.9%,79.7%,38.6%,62.8%,33.3%,64.4%,34.0%
8,Ivan Lendl [USA],5,3,62.5%,6,5,1,83.3%,1987,1994,6,0.94,12.6%,4.0%,61.7%,74.8%,51.1%,65.7%,32.3%,70.7%,42.3%
8,Pete Sampras [USA],0,8,0.0%,1,0,1,0.0%,1990,1994,7,0.75,11.5%,5.6%,58.8%,69.9%,43.9%,59.2%,30.6%,53.4%,41.7%
7,Goran Ivanisevic [CRO],1,6,14.3%,1,0,1,0.0%,1990,1998,6,0.71,9.5%,8.1%,57.6%,72.2%,46.3%,61.2%,27.7%,68.0%,12.5%
6,Todd Woodbridge [AUS],5,1,83.3%,3,2,1,66.7%,1991,2000,4,1.14,8.8%,4.7%,61.3%,69.9%,51.5%,62.8%,42.4%,75.7%,50.0%
6,Alex Obrien [USA],6,0,100.0%,1,1,0,100.0%,1993,1996,6,1.37,12.8%,5.4%,64.2%,77.9%,54.1%,69.4%,42.0%,78.1%,41.8%
6,Paul Haarhuis [NED],3,3,50.0%,4,0,4,0.0%,1991,1995,5,0.99,4.9%,5.4%,57.0%,70.5%,47.6%,60.7%,39.0%,61.7%,39.0%
6,Jim Courier [USA],3,3,50.0%,3,2,1,66.7%,1989,1994,5,0.91,11.5%,4.2%,59.6%,69.8%,50.3%,61.9%,34.5%,53.1%,41.4%
6,Boris Becker [GER],0,6,0.0%,3,0,3,0.0%,1989,1994,4,0.76,7.6%,4.9%,59.7%,75.8%,38.5%,60.8%,29.7%,61.3%,10.3%
6,Brad Gilbert [USA],0,6,0.0%,4,1,3,25.0%,1989,1992,2,1.00,7.4%,3.9%,66.4%,70.6%,43.0%,61.3%,38.6%,38.9%,34.6%
5,Thomas Enqvist [SWE],1,4,20.0%,2,1,1,50.0%,1994,1996,4,0.76,10.3%,3.5%,57.8%,67.5%,44.5%,57.8%,32.2%,54.8%,31.6%
5,Amos Mansdorf [ISR],2,3,40.0%,1,0,1,0.0%,1989,1994,4,1.06,13.5%,4.6%,58.0%,74.2%,45.8%,62.3%,39.9%,52.2%,57.7%
