Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Doha R64,W vs Sierra,1.07,2.24,37.0,2.2,9.5%,66.7%,16.7%,83.3%,59.3%,48.0%
2024 US Open R128,W vs Sherif,1.15,1.10,88.8,4.3,10.9%,54.3%,2.4%,47.6%,48.2%,45.3%
2024 Toronto R64,W vs Podoroska,1.12,1.17,76.7,3.1,11.4%,61.4%,4.4%,64.4%,42.9%,34.2%
2024 Wimbledon R128,L vs Shnaider,0.91,0.89,92.2,8.0,6.8%,54.2%,8.9%,66.1%,40.4%,38.2%
2024 Nottingham F,L vs Boulter,0.96,0.77,54.9,5.0,2.1%,62.5%,4.5%,43.2%,29.3%,48.5%
2024 Roland Garros R128,L vs Svitolina,0.95,0.82,65.1,4.9,0.0%,43.2%,7.3%,53.7%,45.0%,44.7%
2024 Doha QF,W vs Osaka,1.18,1.18,80.8,2.9,11.1%,53.3%,7.3%,75.6%,44.4%,26.8%
2024 Cluj-Napoca F,W vs Bogdan,1.08,1.65,49.4,3.0,11.1%,77.8%,4.2%,62.5%,54.5%,34.5%
2024 Cluj-Napoca SF,W vs Dart,1.19,1.58,40.2,2.0,3.6%,60.7%,7.1%,57.1%,63.6%,45.2%
2023 US Open R64,L vs Burel,0.78,0.64,45.4,2.5,10.7%,50.0%,12.5%,54.2%,59.3%,19.2%
2023 US Open R128,W vs Ruse,1.05,1.60,45.3,2.0,19.4%,71.0%,17.9%,64.3%,60.7%,36.0%
2023 Montreal R32,L vs Swiatek,1.08,0.74,62.4,2.7,2.4%,56.1%,2.6%,42.1%,29.0%,40.7%
2023 Wimbledon R128,L vs Stevanovic,0.81,0.46,33.6,2.0,4.2%,58.3%,18.2%,50.0%,21.4%,31.8%
2023 Roland Garros R128,L vs Stephens,0.99,0.70,55.0,2.2,0.0%,35.7%,0.0%,57.7%,41.9%,33.3%
2023 Stuttgart QF,L vs Swiatek,1.07,0.77,59.8,4.0,5.3%,50.0%,5.6%,50.0%,34.9%,36.8%
2023 Abu Dhabi R16,L vs Rybakina,0.93,0.58,42.3,2.0,17.2%,58.6%,11.1%,55.6%,33.3%,20.0%
2023 Australian Open QF,L vs Linette,0.95,0.67,53.8,2.4,6.3%,56.3%,3.7%,59.3%,33.3%,25.8%
2022 Guadalajara 2 R64,L vs Rybakina,0.91,0.71,56.7,3.3,9.1%,60.6%,3.4%,55.2%,29.0%,37.0%
2022 Ostrava R32,L vs Parks,1.07,0.73,52.2,2.0,0.0%,57.6%,0.0%,30.3%,29.4%,48.3%
2022 US Open QF,L vs Sabalenka,0.90,0.65,51.0,2.0,3.0%,57.6%,0.0%,58.1%,27.3%,34.5%
2026 (1 matches),,1.07,2.24,37.0,2.2,9.5%,66.7%,16.7%,83.3%,59.3%,48.0%
2024 (8 matches),,1.06,1.07,71.9,3.5,7.0%,57.2%,5.9%,58.9%,45.2%,39.6%
2023 (8 matches),,0.97,0.74,50.9,2.4,8.0%,54.6%,8.3%,53.5%,38.7%,30.8%
2022 (10 matches),,0.99,1.00,66.9,3.4,9.0%,60.5%,8.5%,57.2%,39.6%,43.0%
2021 (29 matches),,1.04,1.09,60.4,2.6,9.6%,61.1%,13.1%,61.1%,40.2%,42.0%
Career (497 matches),,1.03,1.12,59.9,2.7,8.1%,61.3%,7.9%,60.7%,41.7%,43.1%
