Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,7,4,3,57.1%,8-5,61.5%,65-60,52.0%,2-0,100.0%,7,69.1%,32.8%,5.2%,6.2%,65.4%,63.8%,45.5%,57.5%,42.4%,50.3%,1.00,R16 (Doha)
2024,37,20,17,54.1%,50-39,56.2%,441-429,50.7%,9-5,64.3%,35,71.5%,29.7%,8.6%,8.2%,64.7%,68.2%,42.1%,59.0%,41.1%,50.1%,1.00,W (Cluj-Napoca)
2023,37,17,20,45.9%,40-43,48.2%,389-375,50.9%,1-9,10.0%,36,70.4%,33.0%,9.4%,6.6%,65.0%,69.0%,39.1%,58.6%,42.2%,50.4%,1.02,QF (3x)
2022,42,21,21,50.0%,47-54,46.5%,489-491,49.9%,6-10,37.5%,40,70.2%,30.9%,8.2%,7.3%,64.2%,67.2%,41.8%,58.1%,41.7%,50.2%,0.99,SF (2x)
2021,56,37,19,66.1%,77-51,60.2%,650-577,53.0%,8-6,57.1%,50,73.1%,32.7%,10.0%,7.9%,62.7%,70.2%,43.6%,60.2%,42.2%,51.3%,1.06,F (3x)
2020,22,14,8,63.6%,30-20,60.0%,266-216,55.2%,2-7,22.2%,22,79.2%,32.1%,7.6%,5.5%,62.1%,71.0%,47.0%,61.9%,42.3%,52.1%,1.11,W (Brisbane)
2019,69,52,17,75.4%,116-53,68.6%,922-690,57.2%,8-8,50.0%,68,78.5%,35.4%,9.8%,4.2%,65.6%,72.6%,43.7%,62.6%,44.0%,53.2%,1.18,W (4x)
2018,72,49,23,68.1%,103-62,62.4%,850-727,53.9%,12-8,60.0%,72,74.0%,33.7%,8.0%,4.8%,63.5%,68.6%,45.0%,60.0%,43.2%,51.6%,1.08,W (2x)
2017,71,53,18,74.6%,110-49,69.2%,863-647,57.2%,8-12,40.0%,71,79.5%,35.7%,9.6%,4.1%,59.0%,72.9%,48.2%,62.8%,43.8%,53.1%,1.18,W (3x)
2016,67,44,23,65.7%,95-60,61.3%,827-678,55.0%,9-15,37.5%,67,76.3%,34.2%,12.2%,4.1%,57.2%,73.9%,45.6%,61.8%,43.2%,52.3%,1.13,W (2x)
2015,79,53,26,67.1%,113-71,61.4%,957-827,53.6%,13-11,54.2%,58,74.6%,31.8%,9.5%,4.5%,61.1%,71.8%,48.7%,62.8%,40.2%,51.5%,1.08,W (Prague)
2014,68,44,24,64.7%,98-63,60.9%,823-710,53.7%,10-7,58.8%,66,-,-,8.9%,4.0%,58.6%,71.1%,46.3%,60.8%,42.3%,51.5%,1.08,W (2x)
2013,26,11,15,42.3%,27-33,45.0%,276-292,48.6%,1-2,33.3%,23,-,-,9.6%,4.3%,57.5%,71.9%,43.6%,59.9%,38.3%,49.3%,0.96,W (Kuala Lumpur)
2012,7,1,6,14.3%,2-12,14.3%,47-77,37.9%,0-0,-,7,-,-,11.2%,5.2%,63.6%,65.7%,41.4%,56.9%,33.8%,45.3%,0.78,R16 (Kuala Lumpur)
2011,3,0,3,0.0%,1-6,14.3%,20-37,35.1%,0-0,-,3,-,-,7.2%,4.1%,60.3%,64.1%,33.8%,52.1%,34.3%,43.8%,0.72,R32 (2x)
2010,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,-,-,3.1%,4.6%,63.1%,65.9%,37.5%,55.4%,31.7%,44.0%,0.71,R32 (Prague)
2009,1,0,1,0.0%,1-2,33.3%,11-18,37.9%,1-0,100.0%,0,,,,,,,,,,,,R32 (Prague)
2008,3,2,1,66.7%,4-3,57.1%,29-34,46.0%,0-0,-,2,-,-,2.7%,7.1%,55.4%,62.9%,36.0%,50.9%,37.5%,45.0%,0.76,QF (Prague)
2007,1,0,1,0.0%,0-2,0.0%,11-14,44.0%,0-1,0.0%,1,-,-,6.8%,2.7%,39.7%,55.2%,50.0%,52.1%,45.7%,48.7%,0.95,R32 (Prague)
Career,669,422,247,63.1%,922-630,59.4%,7944-6911,53.5%,90-101,47.1%,629,74.9%,33.3%,9.3%,5.2%,61.7%,70.6%,44.9%,60.8%,42.3%,51.5%,1.08,
