Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Doha R64,W vs Sierra,3.7,3.1,4.2,67.8%,76.9%,33.3%,50.0%,57.6%,9.8%,16.0,20.5,5.5,10.0
2024 Toronto R64,W vs Podoroska,3.5,3.6,3.3,55.2%,40.5%,55.0%,42.9%,46.4%,8.8%,9.5,9.0,10.0,8.8
2024 Nottingham F,L vs Boulter,3.4,3.4,3.3,42.7%,54.8%,46.7%,60.0%,49.0%,10.3%,12.5,13.6,5.5,5.9
2024 Roland Garros R128,L vs Svitolina,4.7,4.6,4.8,53.2%,38.1%,37.5%,46.2%,57.6%,10.8%,1.0,0.6,-0.5,-0.4
2024 Doha QF,W vs Osaka,2.9,2.9,2.9,53.9%,50.0%,22.2%,0.0%,38.3%,18.5%,16.0,25.0,0.5,0.6
2024 Cluj Napoca F,W vs Bogdan,3.6,3.2,4.0,58.8%,72.0%,42.9%,0.0%,50.3%,13.8%,11.0,14.9,4.0,5.9
2024 Cluj Napoca SF,W vs Dart,3.9,3.6,4.2,54.8%,68.0%,63.6%,36.4%,51.6%,14.1%,14.5,15.6,1.5,1.9
2023 Montreal R32,L vs Swiatek,3.4,3.6,3.1,47.3%,36.0%,38.5%,25.0%,51.7%,8.2%,9.0,10.7,-7.0,-9.1
2023 Roland Garros R128,L vs Stephens,5.2,5.5,5.0,41.2%,37.0%,55.6%,36.8%,50.4%,10.7%,7.5,6.3,2.0,1.7
2023 Stuttgart QF,L vs Swiatek,3.4,3.3,3.6,42.0%,48.5%,27.3%,45.5%,49.3%,9.3%,4.5,4.5,-6.5,-6.8
2023 Abu Dhabi R16,L vs Rybakina,3.6,3.2,4.0,50.7%,34.8%,20.0%,25.0%,52.5%,10.7%,3.0,4.0,-11.5,-17.4
2023 Australian Open QF,L vs Linette,4.1,3.6,4.5,31.8%,64.3%,52.6%,40.0%,55.3%,11.5%,7.0,6.5,-2.0,-2.4
2022 Guadalajara R64,L vs Rybakina,2.6,2.6,2.7,46.2%,47.4%,25.0%,100.0%,49.6%,9.7%,-4.0,-7.1,2.5,4.5
2022 Ostrava R32,L vs Parks,3.0,3.2,2.8,37.8%,48.0%,28.6%,71.4%,52.1%,20.9%,1.0,1.6,-1.5,-2.9
2022 US Open QF,L vs Sabalenka,3.0,3.2,2.8,44.3%,40.7%,57.1%,50.0%,46.3%,12.5%,1.0,1.7,3.5,5.6
2022 US Open R16,W vs Azarenka,4.3,4.2,4.3,54.4%,49.3%,48.3%,52.2%,46.4%,14.8%,29.5,15.8,20.0,10.3
2022 Wimbledon R64,L vs Boulter,3.5,3.1,3.8,54.2%,53.1%,33.3%,50.0%,41.8%,20.0%,8.0,8.8,7.5,6.6
2022 Berlin R16,W vs Andreescu,3.3,3.0,3.7,51.9%,48.8%,46.7%,27.3%,43.0%,16.4%,1.5,1.6,2.5,2.1
2022 Indian Wells R64,L vs Kovinic,3.9,3.5,4.2,51.3%,42.6%,50.0%,54.5%,53.7%,12.0%,10.0,5.9,6.5,5.0
2021 Guadalajara Finals RR,W vs Krejcikova,3.2,3.1,3.3,47.9%,47.1%,55.0%,40.0%,45.2%,9.1%,4.0,4.3,-4.0,-3.6
Last 52 Weeks (1 matches),,3.7,3.1,4.2,67.8%,76.9%,33.3%,50.0%,57.6%,9.8%,16.0,20.5,5.5,10.0
Career (173 matches),,3.7,3.6,3.8,52.4%,49.7%,46.6%,49.3%,48.4%,12.7%,7.5,7.6,1.5,1.5
