Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
16,Roger Federer [SUI],3,13,18.8%,14,2,12,14.3%,2000,2010,16,0.80,12.0%,2.8%,59.3%,72.1%,51.4%,63.6%,29.0%,61.8%,32.3%
12,Arnaud Clement [FRA],10,2,83.3%,8,7,1,87.5%,2003,2010,11,1.25,17.3%,3.0%,58.4%,80.0%,56.9%,70.4%,36.9%,67.4%,40.7%
11,Andy Roddick [USA],4,7,36.4%,14,6,8,42.9%,2002,2010,10,0.84,15.8%,2.6%,58.0%,81.7%,51.4%,68.9%,26.1%,78.4%,19.4%
11,Stefan Koubek [AUT],7,4,63.6%,6,4,2,66.7%,1998,2008,7,1.14,19.6%,2.7%,65.6%,80.7%,50.5%,70.3%,33.8%,52.2%,29.5%
9,Mikhail Youzhny [RUS],8,1,88.9%,6,5,1,83.3%,2004,2011,8,1.09,17.6%,2.9%,58.0%,77.6%,49.5%,65.8%,37.3%,61.9%,35.7%
9,David Nalbandian [ARG],5,4,55.6%,1,1,0,100.0%,2004,2011,8,0.99,19.8%,4.7%,56.0%,80.9%,41.8%,63.7%,35.8%,53.8%,33.3%
9,Rafael Nadal [ESP],2,7,22.2%,5,2,3,40.0%,2005,2011,9,0.79,13.0%,3.5%,60.9%,72.3%,43.9%,61.2%,30.6%,64.4%,38.3%
9,Novak Djokovic [SRB],2,7,22.2%,3,0,3,0.0%,2006,2010,8,0.81,13.5%,2.4%,57.6%,71.3%,49.8%,62.2%,30.8%,63.0%,21.6%
9,Fabrice Santoro [FRA],4,5,44.4%,9,4,5,44.4%,2000,2009,9,1.10,13.8%,3.1%,56.7%,78.8%,54.9%,68.5%,34.5%,65.2%,37.0%
9,Thomas Johansson [SWE],6,3,66.7%,10,6,4,60.0%,2000,2008,8,1.14,21.5%,3.4%,58.9%,84.7%,58.3%,73.8%,29.8%,75.9%,35.3%
9,Dominik Hrbaty [SVK],7,2,77.8%,4,1,3,25.0%,1999,2006,7,1.20,17.2%,3.4%,56.3%,80.6%,52.9%,68.5%,37.9%,81.8%,46.0%
8,Nikolay Davydenko [RUS],4,4,50.0%,5,3,2,60.0%,2002,2008,7,0.89,12.5%,2.1%,59.9%,74.3%,43.7%,62.0%,33.8%,58.9%,44.7%
8,Fernando Gonzalez [CHI],4,4,50.0%,4,2,2,50.0%,1999,2007,8,1.10,13.0%,2.8%,59.8%,74.9%,53.8%,66.4%,36.8%,67.9%,28.6%
8,Rainer Schuettler [GER],3,5,37.5%,6,0,6,0.0%,2000,2004,7,1.04,12.2%,3.8%,54.4%,75.2%,53.6%,65.3%,35.9%,62.2%,40.4%
7,Andy Murray [GBR],3,4,42.9%,2,0,2,0.0%,2006,2011,7,0.97,11.9%,4.0%,54.9%,76.3%,46.8%,63.0%,35.8%,60.5%,41.5%
