Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2010 Indian Wells F,W vs Roddick,4.2,4.0,4.4,55.6%,47.4%,23.1%,44.4%,50.0%,43.1%,2.5,2.0,1.5,1.9
2010 Indian Wells SF,W vs Nadal,3.5,3.0,4.0,53.7%,41.9%,46.2%,23.1%,57.2%,21.8%,6.0,4.3,-4.0,-4.7
2007 Miami SF,L vs Canas,4.7,4.2,5.0,50.0%,54.8%,17.6%,53.8%,45.2%,47.7%,3.5,3.4,-1.0,-1.5
2007 Doha F,W vs Murray,5.6,5.8,5.4,55.1%,50.0%,63.6%,56.0%,46.6%,38.5%,11.5,8.0,7.5,7.1
2006 Roland Garros SF,L vs Nadal,4.8,4.1,5.5,44.1%,50.9%,34.5%,54.2%,51.8%,22.0%,-1.0,-0.5,3.0,2.1
2006 Miami F,L vs Federer,3.6,3.6,3.6,54.3%,39.6%,41.4%,50.0%,43.0%,25.5%,2.5,1.7,-14.5,-10.0
2006 Miami SF,W vs Nalbandian,3.7,2.3,4.5,60.0%,83.3%,53.8%,71.4%,34.4%,53.4%,8.0,15.4,11.5,24.5
2006 Australian Open QF,L vs Baghdatis,4.7,4.8,4.5,53.3%,47.5%,28.6%,51.4%,45.2%,36.0%,6.5,2.7,0.5,0.3
2005 Paris F,L vs Berdych,3.0,2.6,3.3,52.7%,54.5%,25.0%,14.3%,50.5%,44.7%,-0.5,-0.4,6.5,9.0
2005 Paris SF,W vs Roddick,3.0,3.1,2.9,52.1%,76.0%,62.5%,100.0%,46.8%,28.8%,9.5,17.3,6.5,13.8
2005 Madrid F,L vs Nadal,4.0,3.0,4.8,53.2%,48.0%,50.0%,54.2%,43.7%,18.3%,0.5,0.3,-2.0,-0.9
2005 Madrid SF,W vs Nalbandian,3.8,3.5,4.1,61.1%,42.4%,47.8%,30.8%,41.9%,28.0%,9.0,7.6,1.0,0.8
2005 Dubai F,L vs Federer,3.8,4.0,3.6,46.2%,43.5%,35.3%,54.5%,39.2%,21.9%,1.5,1.3,-3.5,-2.6
2005 Rotterdam F,L vs Federer,4.1,4.5,3.6,50.7%,46.8%,38.1%,41.7%,41.4%,23.7%,-5.5,-3.8,3.5,2.3
2005 Doha F,L vs Federer,4.1,4.1,4.0,38.2%,22.2%,47.4%,66.7%,45.9%,31.8%,-6.5,-9.4,2.0,3.5
2004 Madrid SF,L vs Nalbandian,4.1,2.8,5.2,52.3%,39.3%,22.2%,36.4%,38.9%,39.8%,-2.5,-3.6,0.0,0.0
2004 Hamburg SF,L vs Coria,5.0,4.4,5.5,57.0%,41.0%,42.9%,42.9%,49.4%,20.0%,0.0,0.0,-5.5,-4.0
2003 US Open R64,L vs Roddick,3.4,3.5,3.4,45.1%,47.8%,65.2%,33.3%,52.9%,28.5%,-2.5,-1.4,-5.0,-4.3
Career (18 matches),,4.0,3.8,4.2,51.9%,47.9%,40.9%,46.8%,46.1%,30.6%,2.4,1.8,0.4,0.4
