Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2011 US Open R64,L vs Nalbandian,107.2,121.0,9.0,,,135,93,94.2,9.1,,,120,76
2011 Wimbledon R32,L vs Murray,116.3,122.7,7.5,,,139,99,101.2,9.0,,,121,86
2011 Wimbledon R128,W vs Cilic,106.6,114.9,12.2,,,135,78,95.5,13.3,,,132,71
2011 Roland Garros R16,L vs Nadal,108.6,119.5,11.3,,,136,82,96.1,6.2,,,123,83
2011 Roland Garros R32,W vs Verdasco,108.3,116.8,8.0,,,133,89,90.2,7.5,,,106,81
2011 Roland Garros R64,W vs Querrey,108.8,123.4,6.2,,,133,108,89.9,7.3,,,108,77
2011 Roland Garros R128,W vs Devvarman,106.4,118.7,11.2,,,143,80,87.5,7.9,,,103,70
2011 Australian Open R32,L vs Almagro,103.8,116.1,7.3,,,128,90,87.0,11.3,,,106,65
2011 Australian Open R64,W vs Paire,105.1,114.6,8.4,,,132,77,88.4,6.3,,,103,75
2011 Australian Open R128,W vs Luczak,110.0,117.9,6.3,,,129,106,97.6,6.6,,,110,85
Career (10 matches),,108.2,118.5,8.7,,,143,77,93.0,8.5,,,132,65
