Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2011 US Open R64,L vs Nalbandian,36,45,0.8,17.3%,21.6%,21,37,0.6,12.1%,21.3%,7.5%,1.7%,0.9,15.4%,17.3%
2011 Wimbledon R32,L vs Murray,42,21,2.0,17.4%,8.7%,33,17,1.9,15.9%,8.2%,7.7%,4.8%,2.8,21.1%,7.4%
2011 Wimbledon R128,W vs Cilic,45,20,2.3,19.5%,8.7%,24,18,1.3,12.2%,9.2%,5.6%,4.1%,1.4,19.5%,13.9%
2011 Roland Garros R16,L vs Nadal,24,48,0.5,13.3%,26.5%,15,46,0.3,9.0%,27.5%,5.4%,3.0%,1.0,12.7%,13.3%
2011 Roland Garros R32,W vs Verdasco,29,18,1.6,15.3%,9.5%,18,16,1.1,10.6%,9.4%,5.9%,4.1%,0.9,18.9%,20.5%
2011 Roland Garros R64,W vs Querrey,35,26,1.3,19.1%,14.2%,24,26,0.9,14.7%,16.0%,9.2%,5.5%,1.4,18.6%,13.7%
2011 Roland Garros R128,W vs Devvarman,40,34,1.2,22.6%,19.2%,30,34,0.9,18.5%,21.0%,9.9%,7.4%,1.2,13.0%,11.3%
2011 Australian Open R32,L vs Almagro,30,34,0.9,17.1%,19.4%,20,32,0.6,13.3%,21.3%,,,1.4,21.1%,14.9%
2011 Australian Open R64,W vs Paire,29,29,1.0,10.6%,10.6%,21,28,0.8,8.6%,11.4%,,,0.9,21.6%,24.2%
2011 Australian Open R128,W vs Luczak,57,38,1.5,27.3%,18.2%,38,37,1.0,21.2%,20.7%,,,1.1,16.3%,14.8%
2010 Indian Wells Masters F,W vs Roddick,41,26,1.6,24.4%,15.5%,21,24,0.9,15.6%,17.8%,7.4%,5.2%,2.5,16.1%,6.5%
2010 Indian Wells Masters SF,W vs Nadal,34,34,1.0,17.9%,17.9%,17,28,0.6,10.6%,17.5%,5.0%,3.8%,1.3,14.7%,11.1%
2007 Miami Masters SF,L vs Canas,24,24,1.0,19.8%,19.8%,18,24,0.8,16.7%,22.2%,6.5%,10.2%,1.8,13.2%,7.4%
2007 Doha F,W vs Murray,30,18,1.7,21.6%,12.9%,25,17,1.5,18.9%,12.9%,10.6%,8.3%,0.6,10.1%,16.5%
2006 Roland Garros SF,L vs Nadal,42,42,1.0,21.1%,21.1%,31,37,0.8,17.6%,21.0%,11.9%,5.7%,2.0,20.1%,10.1%
2006 Miami Masters F,L vs Federer,41,45,0.9,16.7%,18.4%,19,42,0.5,9.1%,20.1%,7.7%,1.4%,0.7,14.7%,20.4%
2006 Miami Masters SF,W vs Nalbandian,24,8,3.0,23.3%,7.8%,12,8,1.5,13.3%,8.9%,5.6%,7.8%,0.5,9.7%,21.4%
2006 Australian Open QF,L vs Baghdatis,60,63,1.0,21.1%,22.1%,45,60,0.8,17.8%,23.7%,8.7%,8.3%,1.5,17.5%,11.9%
2005 Paris Masters F,L vs Berdych,45,30,1.5,17.2%,11.5%,17,28,0.6,8.0%,13.2%,5.2%,2.8%,1.3,19.5%,15.3%
2005 Paris Masters SF,W vs Roddick,38,14,2.7,35.2%,13.0%,23,13,1.8,28.4%,16.0%,18.5%,9.9%,0.8,13.0%,15.7%
Career (28 matches),,1042,900,1.2,19.2%,16.6%,662,830,0.8,14.1%,17.7%,6.8%,4.9%,1.2,16.4%,13.8%
