Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2009,3,2,1,66.7%,4-2,66.7%,31-27,53.4%,0-0,-,0,,,,,,,,,,,,QF (Prostejov)
2008,5,5,0,100.0%,10-2,83.3%,74-59,55.6%,4-0,100.0%,0,,,,,,,,,,,,W (East London)
2005,5,5,0,100.0%,10-0,100.0%,61-24,71.8%,1-0,100.0%,0,,,,,,,,,,,,W (Zagreb)
2001,7,5,2,71.4%,11-5,68.8%,97-71,57.7%,2-3,40.0%,0,,,,,,,,,,,,F (Grenoble)
2000,5,3,2,60.0%,7-6,53.8%,67-63,51.5%,1-0,100.0%,0,,,,,,,,,,,,QF (Grenoble)
1998,18,7,11,38.9%,19-18,51.4%,171-171,50.0%,1-5,16.7%,0,,,,,,,,,,,,QF (2x)
1997,6,4,2,66.7%,5-7,41.7%,53-60,46.9%,2-0,100.0%,0,,,,,,,,,,,,F (Zagreb)
1996,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,0,,,,,,,,,,,,R32 (Zagreb)
Career,50,31,19,62.0%,66-42,61.1%,562-487,53.6%,11-8,57.9%,0,,,,,,,,,,,,
