Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2010 Indian Wells F,W vs Roddick,2.6%,100.0%,17.3%,65.5%,10.1%,18.5%,0.0%,10.8%,36.8%,1.8%,20.0%,-25,15
2010 Indian Wells SF,W vs Nadal,3.5%,33.3%,14.2%,63.0%,18.1%,29.0%,25.0%,11.5%,27.3%,0.8%,0.0%,12,51
2007 Miami SF,L vs Canas,0.0%,-,15.7%,73.7%,11.9%,11.5%,50.0%,14.3%,27.8%,0.8%,0.0%,6,17
2007 Doha F,W vs Murray,0.0%,-,20.1%,64.3%,11.5%,29.0%,0.0%,11.8%,23.5%,0.3%,100.0%,-69,-64
2006 Roland Garros SF,L vs Nadal,6.5%,50.0%,23.6%,68.1%,14.4%,28.6%,0.0%,8.7%,21.4%,1.6%,16.7%,-3,-2
2006 Miami F,L vs Federer,4.0%,75.0%,15.9%,74.4%,8.3%,5.6%,0.0%,4.9%,12.5%,0.3%,0.0%,-32,13
2006 Miami SF,W vs Nalbandian,0.0%,-,7.8%,87.5%,10.5%,14.3%,100.0%,26.5%,54.5%,0.6%,0.0%,-31,23
2006 Australian Open QF,L vs Baghdatis,1.4%,100.0%,19.6%,71.4%,14.7%,23.6%,0.0%,13.5%,31.6%,1.1%,0.0%,20,8
2005 Paris F,L vs Berdych,0.0%,-,5.0%,61.5%,15.1%,14.3%,0.0%,23.3%,44.4%,1.4%,50.0%,-16,42
2005 Paris SF,W vs Roddick,2.9%,100.0%,2.8%,100.0%,27.3%,28.6%,33.3%,20.0%,46.2%,0.8%,100.0%,116,117
2005 Madrid F,L vs Nadal,10.1%,45.5%,22.5%,70.1%,13.4%,26.2%,0.0%,10.7%,20.7%,1.5%,57.1%,31,74
2005 Madrid SF,W vs Nalbandian,0.0%,-,9.9%,55.6%,13.4%,23.1%,0.0%,9.5%,24.0%,1.7%,40.0%,12,83
2005 Dubai F,L vs Federer,4.8%,75.0%,6.8%,69.2%,11.8%,12.1%,25.0%,11.7%,44.4%,0.0%,-,6,13
2005 Rotterdam F,L vs Federer,0.9%,0.0%,12.7%,58.6%,8.8%,7.7%,0.0%,7.8%,27.3%,0.3%,0.0%,-89,-42
2005 Doha F,L vs Federer,0.0%,-,15.8%,53.3%,3.4%,13.3%,0.0%,20.0%,44.4%,1.3%,50.0%,41,29
2004 Madrid SF,L vs Nalbandian,2.4%,100.0%,5.3%,50.0%,10.7%,25.0%,0.0%,11.4%,25.0%,0.5%,0.0%,-98,2
2004 Hamburg SF,L vs Coria,0.0%,-,13.8%,72.7%,9.8%,14.7%,25.0%,5.0%,17.6%,1.4%,20.0%,-5,-9
2003 US Open R64,L vs Roddick,16.1%,65.0%,18.5%,71.7%,9.0%,7.7%,0.0%,11.4%,41.2%,2.6%,33.3%,20,18
Career (18 matches),,3.9%,61.8%,14.6%,68.1%,12.2%,18.5%,9.2%,11.3%,29.8%,1.1%,28.8%,-7,18
