Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2025-08-25),1141,12,,,,,,,,,,,,
2024,954,22,,,,,,,,,1129,26
2023,750,43,,,,,,,,,,
2022,683,40,,,,,,,,,,
2021,637,60,,,,,,,,,,
2020,429,104,,,,,,,,,550,101
2019,417,104,,,,,,,,,497,109
2018,389,87,,,,,,,,,486,84
2017,294,167,,,,,,,,,725,39
2016,546,50,,,,,,,,,678,45
2015,715,25,,,,,,,,,,
2013,,,,,,,,,,,1092,13
2012,663,33,,,,,,,,,699,38
2011,733,27,,,,,,,,,1132,11
2010,554,52,,,,,,,,,867,18
2009,514,55,,,,,,,,,,
2008,1105,3,,,,,,,,,,
2007,1047,3,,,,,,,,,,
