Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Dubai R32,L vs Medvedev,4.6,6.3,3.0,36.1%,47.1%,57.1%,33.3%,51.6%,15.4%,4.0,4.9,-5.0,-6.5
2024 NextGen Finals RR,L vs Basavareddy,3.7,4.1,3.3,46.5%,43.8%,42.9%,50.0%,61.7%,10.1%,13.0,10.8,1.0,1.4
2024 NextGen Finals RR,L vs Van Assche,4.2,3.7,4.6,44.9%,37.8%,61.5%,53.3%,57.9%,10.9%,11.5,8.2,1.5,1.5
2024 Shanghai R64,L vs Alcaraz,4.1,4.0,4.3,44.8%,25.0%,20.0%,33.3%,56.2%,5.6%,0.5,0.7,-4.5,-6.7
2024 Chengdu F,W vs Musetti,4.7,4.8,4.6,56.7%,55.3%,45.8%,63.6%,58.1%,10.8%,7.0,4.8,3.5,3.6
2024 Atlanta R16,W vs Shelton,3.5,4.2,2.8,49.4%,52.2%,75.0%,57.1%,54.1%,11.5%,4.0,4.5,13.0,19.7
2024 Bordeaux CH QF,W vs Evans,5.4,6.1,4.5,51.2%,50.0%,61.5%,54.8%,58.7%,12.9%,26.0,11.2,9.5,6.5
2024 Bordeaux CH R16,W vs Carballes Baena,5.6,5.5,5.6,42.4%,52.5%,57.1%,66.7%,55.5%,6.8%,26.0,12.3,4.0,2.5
2024 Madrid R128,W vs Moutet,4.7,4.8,4.7,45.5%,59.8%,52.8%,53.3%,60.0%,14.9%,32.5,10.1,0.0,0.0
2024 Barcelona R64,L vs Machac,5.2,5.2,5.1,43.9%,55.6%,57.1%,50.0%,51.7%,4.8%,6.0,4.7,4.5,3.8
2024 Australian Open R128,W vs Mcdonald,4.1,4.3,3.7,51.7%,49.2%,48.0%,52.2%,62.7%,6.7%,18.5,6.9,-6.0,-3.9
2024 Hong Kong QF,W vs Tiafoe,5.0,5.4,4.7,46.6%,57.7%,62.5%,66.7%,55.0%,5.8%,20.0,16.4,9.5,9.7
2023 US Open Q2,W vs Kypson,3.9,3.9,4.0,44.4%,59.5%,62.5%,76.9%,58.0%,10.7%,16.5,12.2,6.0,6.8
Career (13 matches),,4.5,4.8,4.3,46.9%,51.1%,54.8%,55.6%,57.7%,10.0%,14.3,8.9,2.8,2.6
