Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2001 Masters Cup RR,W vs Kuerten,56,30,1.9,27.6%,14.8%,28,21,1.3,18.8%,14.1%,8.1%,8.7%,1.6,16.7%,10.3%
2001 Davis Cup RR,L vs Volandri,60,53,1.1,19.6%,17.3%,39,43,0.9,14.8%,16.3%,9.1%,5.7%,0.8,13.7%,17.6%
2001 Cincinnati Masters R16,L vs Kuerten,12,23,0.5,15.0%,28.7%,8,16,0.5,13.6%,27.1%,6.8%,1.7%,3.6,22.5%,6.3%
2001 Wimbledon F,W vs Rafter,69,37,1.9,22.7%,12.2%,42,21,2.0,17.2%,8.6%,10.2%,7.0%,3.6,20.4%,5.6%
2001 Wimbledon SF,W vs Henman,77,45,1.7,23.6%,13.8%,40,32,1.3,15.3%,12.2%,8.4%,6.9%,2.5,17.5%,7.1%
2001 Wimbledon R64,W vs Moya,58,21,2.8,23.5%,8.5%,22,12,1.8,12.0%,6.5%,4.3%,7.6%,2.1,19.0%,8.9%
1998 Moscow F,L vs Kafelnikov,21,11,1.9,19.1%,10.0%,11,10,1.1,12.4%,11.2%,3.4%,4.5%,2.5,24.5%,10.0%
1998 Wimbledon F,L vs Sampras,72,39,1.8,21.6%,11.7%,40,19,2.1,15.3%,7.3%,8.0%,7.3%,3.1,15.9%,5.1%
1998 Wimbledon SF,W vs Krajicek,88,44,2.0,23.9%,12.0%,62,29,2.1,22.1%,10.4%,10.7%,11.4%,2.7,21.2%,7.9%
1997 Vienna F,W vs Rusedski,84,34,2.5,25.3%,10.2%,48,20,2.4,20.2%,8.4%,11.3%,3.4%,3.7,23.2%,6.3%
1997 Rome Masters SF,L vs Corretja,29,36,0.8,17.9%,22.2%,23,36,0.6,15.5%,24.3%,11.5%,3.4%,2.3,15.4%,6.8%
1996 Grand Slam Cup F,L vs Becker,19,24,0.8,13.0%,16.4%,7,20,0.4,6.7%,19.0%,3.8%,2.9%,1.4,25.3%,17.8%
1996 Tour Finals SF,L vs Sampras,53,33,1.6,25.2%,15.7%,18,21,0.9,12.6%,14.7%,6.3%,6.3%,2.2,18.1%,8.1%
1996 Moscow F,W vs Kafelnikov,31,23,1.3,23.0%,17.0%,9,15,0.6,10.1%,16.9%,5.6%,3.4%,0.7,12.6%,17.0%
1996 US Open SF,L vs Sampras,54,37,1.5,22.9%,15.7%,24,32,0.8,14.0%,18.6%,11.0%,2.9%,1.3,16.9%,13.6%
1996 US Open QF,W vs Edberg,50,37,1.4,22.8%,16.9%,25,33,0.8,14.1%,18.6%,6.8%,7.3%,0.9,15.5%,18.3%
1996 Indianapolis F,L vs Sampras,26,27,1.0,19.5%,20.3%,11,22,0.5,10.9%,21.8%,5.9%,5.0%,0.9,14.3%,15.8%
1996 Miami Masters F,L vs Agassi,0,8,0.0,0.0%,36.4%,0,6,0.0,0.0%,35.3%,0.0%,0.0%,4.0,36.4%,9.1%
1996 Miami Masters SF,W vs Sampras,24,18,1.3,15.2%,11.4%,13,17,0.8,9.9%,13.0%,7.6%,2.3%,1.4,17.7%,12.7%
1996 Indian Wells Masters SF,L vs Haarhuis,23,25,0.9,16.5%,18.0%,18,22,0.8,14.5%,17.7%,8.1%,6.5%,1.4,19.4%,14.4%
Career (63 matches),,2767,1973,1.4,22.2%,15.8%,1538,1584,1.0,15.5%,16.0%,8.7%,6.1%,1.5,17.0%,11.4%
