Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,11,Hard,30,19,11,63.3%,12,5,7,41.7%,1989,2002,QF,23,1.04,12.9%,4.4%,56.7%,79.6%,47.4%,65.6%,35.6%,67.9%,37.7%
Roland Garros,12,Clay,33,21,12,63.6%,10,3,7,30.0%,1989,2000,QF,23,1.09,9.6%,4.3%,55.5%,80.4%,44.5%,64.4%,38.9%,65.9%,35.9%
Wimbledon,15,Grass,63,49,14,77.8%,65,41,24,63.1%,1988,2004,W,51,1.27,19.3%,5.7%,63.0%,88.3%,48.2%,73.5%,33.7%,71.7%,40.2%
US Open,13,Hard,34,21,13,61.8%,21,13,8,61.9%,1989,2001,SF,29,1.10,14.8%,4.9%,53.8%,84.1%,48.9%,67.8%,35.4%,61.1%,43.8%
Olympics,4,,8,4,4,50.0%,8,1,7,12.5%,1988,2000,SF,0,,,,,,,,,,
Davis Cup,11,,37,28,9,75.7%,22,11,11,50.0%,1989,2002,,0,,,,,,,,,,
Miami Masters,12,Hard,31,19,12,61.3%,6,4,2,66.7%,1990,2004,F,29,1.04,15.5%,6.0%,49.3%,80.3%,51.9%,65.9%,35.5%,65.6%,44.6%
Queen's Club,12,Grass,27,15,12,55.6%,14,8,6,57.1%,1992,2004,F,27,1.07,19.9%,7.7%,55.6%,82.4%,54.3%,70.0%,32.1%,68.4%,37.4%
Indian Wells Masters,12,Hard,21,9,12,42.9%,9,2,7,22.2%,1990,2003,SF,18,0.94,16.5%,6.8%,54.2%,78.6%,48.2%,64.7%,33.1%,65.5%,34.1%
Rome Masters,11,Clay,30,19,11,63.3%,13,8,5,61.5%,1991,2004,F,29,1.05,12.4%,5.1%,50.9%,75.4%,51.9%,63.9%,38.0%,60.3%,42.7%
Milan,10,Carpet,30,22,8,73.3%,20,15,5,75.0%,1989,2004,W,28,1.27,24.1%,6.2%,59.1%,84.8%,55.6%,72.9%,34.5%,72.6%,38.1%
Rotterdam,10,Hard,22,13,9,59.1%,11,4,7,36.4%,1991,2004,W,21,1.08,19.0%,6.6%,51.6%,83.3%,52.5%,68.4%,34.3%,70.3%,41.4%
Monte Carlo Masters,10,Clay,18,8,10,44.4%,7,4,3,57.1%,1990,2004,SF,16,0.93,10.1%,7.5%,48.3%,75.7%,40.7%,57.6%,39.4%,58.8%,41.5%
