Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
19,Boris Becker [GER],9,10,47.4%,15,6,9,40.0%,1990,1998,14,1.00,17.9%,4.9%,58.0%,83.5%,49.3%,69.1%,31.0%,68.3%,29.6%
19,Stefan Edberg [SWE],10,9,52.6%,15,7,8,46.7%,1989,1996,15,1.11,17.0%,4.5%,58.5%,81.3%,51.9%,69.1%,34.2%,64.2%,36.8%
18,Pete Sampras [USA],6,12,33.3%,19,10,9,52.6%,1990,1999,15,0.94,19.3%,5.4%,59.9%,85.6%,48.1%,70.6%,27.5%,63.9%,37.0%
15,Yevgeny Kafelnikov [RUS],10,5,66.7%,8,4,4,50.0%,1994,2001,13,0.99,22.5%,6.2%,57.8%,82.5%,47.6%,67.8%,32.0%,64.5%,50.9%
14,Marc Rosset [SUI],10,4,71.4%,7,4,3,57.1%,1990,2000,12,1.13,15.0%,5.3%,59.1%,81.1%,50.4%,68.6%,35.5%,76.5%,43.8%
12,Paul Haarhuis [NED],5,7,41.7%,6,4,2,66.7%,1991,1999,11,0.93,11.6%,6.2%,54.2%,79.2%,46.7%,64.3%,33.0%,58.3%,34.0%
12,Todd Martin [USA],7,5,58.3%,11,7,4,63.6%,1993,1999,10,0.96,17.7%,7.1%,53.1%,88.7%,44.2%,67.8%,30.8%,74.2%,36.5%
12,Richard Krajicek [NED],9,3,75.0%,10,6,4,60.0%,1992,1998,12,1.04,14.8%,7.4%,54.4%,81.6%,56.6%,70.2%,31.0%,62.8%,37.3%
11,Michael Chang [USA],5,6,45.5%,7,5,2,71.4%,1992,2001,10,0.99,18.0%,6.7%,55.3%,80.6%,44.1%,64.3%,35.5%,67.7%,31.7%
11,Jim Courier [USA],3,8,27.3%,5,2,3,40.0%,1990,1999,9,0.78,12.7%,5.2%,52.6%,78.1%,45.1%,62.4%,29.3%,59.2%,31.4%
11,Petr Korda [CZE],7,4,63.6%,4,2,2,50.0%,1990,1998,8,1.03,15.8%,6.1%,52.9%,75.2%,51.2%,63.9%,37.3%,70.0%,32.9%
10,Greg Rusedski [GBR],9,1,90.0%,12,11,1,91.7%,1994,2002,10,1.06,16.7%,5.5%,58.0%,82.3%,55.1%,70.9%,30.9%,78.9%,36.7%
10,Mark Woodforde [AUS],6,4,60.0%,4,0,4,0.0%,1989,1999,7,1.13,16.1%,5.3%,60.2%,82.3%,44.7%,67.3%,36.9%,71.4%,48.9%
10,Guy Forget [FRA],7,3,70.0%,11,8,3,72.7%,1990,1996,7,0.99,23.4%,5.2%,55.1%,85.4%,55.7%,72.0%,27.7%,68.0%,37.5%
9,Bohdan Ulihrach [CZE],8,1,88.9%,7,6,1,85.7%,1996,2004,9,1.17,19.1%,7.2%,53.3%,84.3%,52.0%,69.2%,36.1%,68.2%,43.9%
