Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2001 Masters Cup RR,W vs Kuerten,49.5%,53.3%,8.8%,3/5,1.30,36.5%,35.3%,50.0%,3.9%,1.17,77.3%,79.4%,55.6%,17.6%,1.45,6.7%
2001 Davis Cup World Group PO RR,L vs Volandri,75.8%,55.6%,6.7%,2/10,2.02,19.7%,75.9%,56.1%,6.5%,2.21,32.4%,80.3%,54.7%,7.6%,1.85,7.7%
2001 Cincinnati R16,L vs Kuerten,34.4%,36.4%,9.4%,1/2,1.85,33.3%,34.8%,37.5%,0.0%,1.40,72.7%,33.3%,33.3%,33.3%,2.04,0.0%
2001 Wimbledon F,W vs Rafter,56.4%,49.4%,7.9%,3/8,1.50,27.0%,49.4%,45.5%,1.1%,1.51,43.2%,74.5%,54.3%,21.3%,1.49,10.8%
2001 Wimbledon SF,W vs Henman,54.5%,42.9%,5.8%,5/4,1.40,47.4%,51.5%,44.0%,4.1%,1.26,81.4%,68.0%,41.2%,10.0%,1.57,5.7%
2001 Wimbledon R64,W vs Moya,54.8%,50.7%,7.9%,3/7,1.46,15.6%,47.9%,57.1%,5.5%,1.50,19.0%,72.3%,44.1%,12.8%,1.42,12.5%
1998 Moscow F,L vs Kafelnikov,52.1%,40.5%,9.9%,2/5,1.21,4.2%,43.3%,38.5%,0.0%,1.33,9.1%,85.7%,41.7%,25.0%,1.13,0.0%
1998 Wimbledon F,L vs Sampras,49.0%,46.1%,11.0%,3/14,1.27,44.0%,44.2%,44.7%,7.0%,1.21,68.4%,62.3%,47.4%,18.0%,1.32,18.9%
1998 Wimbledon SF,W vs Krajicek,44.0%,58.3%,2.1%,2/2,1.20,83.7%,34.5%,50.0%,0.9%,1.19,93.9%,66.7%,65.9%,4.5%,1.20,73.5%
1997 Vienna F,W vs Rusedski,47.0%,54.3%,5.4%,3/4,1.77,71.3%,32.9%,54.2%,8.2%,1.77,51.7%,68.7%,54.3%,3.0%,1.77,82.4%
1997 Rome SF,L vs Corretja,68.7%,33.3%,2.4%,0/2,2.16,48.1%,76.0%,28.9%,2.0%,1.97,85.7%,67.9%,42.1%,3.6%,2.38,7.7%
1996 Grand Slam Cup F,L vs Becker,40.0%,26.7%,9.3%,3/4,1.66,12.5%,27.5%,9.1%,5.0%,1.47,26.7%,67.9%,36.8%,17.9%,1.82,0.0%
1996 Tour Finals SF,L vs Sampras,47.5%,33.3%,3.0%,2/1,1.72,12.8%,38.6%,25.9%,1.4%,1.38,38.5%,75.0%,42.9%,7.1%,1.88,0.0%
1996 Moscow F,W vs Kafelnikov,51.4%,50.0%,4.3%,1/2,1.93,4.8%,50.0%,38.1%,0.0%,1.33,0.0%,75.0%,66.7%,15.0%,2.09,6.7%
1996 US Open SF,L vs Sampras,43.3%,50.0%,0.7%,0/1,1.68,36.5%,31.3%,48.0%,0.0%,1.23,90.5%,71.7%,51.5%,2.2%,1.92,9.5%
1996 US Open QF,W vs Edberg,64.8%,48.1%,4.1%,4/1,1.98,41.0%,68.7%,45.7%,3.0%,1.72,57.1%,79.1%,50.0%,7.0%,2.13,32.5%
1996 Indianapolis F,L vs Sampras,40.3%,52.0%,3.2%,0/2,1.81,25.6%,23.5%,50.0%,0.0%,1.58,61.5%,70.8%,52.9%,8.3%,1.92,7.7%
1996 Miami F,L vs Agassi,62.5%,20.0%,0.0%,0/0,2.30,0.0%,57.1%,0.0%,0.0%,2.75,0.0%,100.0%,100.0%,0.0%,1.63,0.0%
1996 Miami SF,W vs Sampras,45.9%,50.0%,4.1%,1/2,2.40,26.9%,31.0%,46.2%,7.1%,2.47,55.6%,72.4%,52.4%,0.0%,2.37,11.8%
1996 Indian Wells SF,L vs Haarhuis,62.9%,47.7%,7.1%,0/5,2.33,22.0%,58.0%,41.4%,6.0%,2.19,38.1%,83.3%,60.0%,11.1%,2.43,10.3%
Career (64 matches),,56.6%,46.8%,5.5%,34.5%,1.72,25.9%,51.2%,42.4%,3.6%,1.58,40.5%,75.7%,51.9%,9.8%,1.83,14.9%
