Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,343,200,143,58.3%,491-368,57.2%,4364-4057,51.8%,74-75,49.7%,291,83.8%,19.5%,16.0%,5.8%,53.3%,80.9%,49.6%,66.3%,35.1%,50.8%,1.04
Clay,228,141,87,61.8%,336-240,58.3%,2888-2576,52.9%,40-41,49.4%,146,78.5%,24.1%,11.2%,5.4%,51.2%,77.3%,48.2%,63.1%,38.2%,50.7%,1.04
Grass,99,71,28,71.7%,212-105,66.9%,1779-1531,53.7%,55-31,64.0%,85,91.6%,15.5%,19.3%,6.1%,61.1%,87.0%,50.5%,72.8%,33.2%,53.2%,1.22
Carpet,267,192,75,71.9%,424-208,67.1%,3521-2962,54.3%,107-60,64.1%,209,90.1%,17.2%,21.9%,6.7%,56.2%,85.1%,52.2%,70.7%,34.1%,52.1%,1.17
Grand Slams,160,110,50,68.8%,359-213,62.8%,3004-2633,53.3%,62-46,57.4%,126,86.5%,19.1%,15.6%,5.1%,58.6%,84.7%,47.6%,69.3%,35.3%,52.6%,1.15
Masters,201,113,88,56.2%,255-202,55.8%,2307-2237,50.8%,48-40,54.5%,181,82.3%,19.3%,16.8%,6.0%,52.1%,80.1%,49.5%,65.4%,35.2%,50.4%,1.02
Other Tours,521,345,176,66.2%,738-445,62.4%,6283-5475,53.4%,149-99,60.1%,406,86.6%,19.5%,18.1%,6.5%,54.0%,82.1%,51.6%,68.1%,35.2%,51.5%,1.10
Best of 5,218,148,70,67.9%,485-297,62.0%,4100-3588,53.3%,84-71,54.2%,139,86.2%,18.6%,15.9%,5.1%,58.2%,84.3%,47.9%,69.1%,35.0%,52.4%,1.13
Best of 3,719,456,263,63.4%,978-624,61.0%,8452-7538,52.9%,192-136,58.5%,592,85.5%,19.4%,17.7%,6.3%,53.5%,81.6%,50.9%,67.3%,35.1%,51.2%,1.08
Finals,52,24,28,46.2%,70-78,47.3%,725-756,49.0%,17-17,50.0%,42,84.6%,13.9%,18.9%,6.3%,55.8%,81.3%,49.5%,67.3%,32.1%,49.8%,0.98
Semi-finals,85,49,36,57.6%,121-94,56.3%,1125-1069,51.3%,29-23,55.8%,71,86.8%,15.9%,18.5%,5.8%,55.5%,83.5%,51.3%,69.2%,32.7%,50.7%,1.06
Quarter-finals,131,82,49,62.6%,175-118,59.7%,1537-1414,52.1%,48-28,63.2%,105,84.2%,19.3%,17.8%,5.7%,55.8%,82.3%,49.0%,67.6%,35.8%,51.7%,1.10
vs Righties,784,501,283,63.9%,1214-779,60.9%,10444-9306,52.9%,227-173,56.8%,613,85.7%,19.2%,17.2%,6.0%,54.9%,82.7%,49.9%,67.9%,35.1%,51.5%,1.09
vs Lefties,152,102,50,67.1%,246-142,63.4%,2090-1817,53.5%,49-34,59.0%,118,85.6%,18.9%,16.8%,5.9%,54.7%,81.5%,51.1%,67.7%,35.2%,51.6%,1.09
vs Top 10,137,61,76,44.5%,169-198,46.0%,1836-1942,48.6%,41-50,45.1%,107,84.9%,12.8%,18.5%,5.4%,56.5%,82.4%,49.2%,68.0%,31.5%,50.0%,0.98
