Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 US Open R64,W vs Pavlyuchenkova,1.04,1.52,46.6,3.0,0.0%,66.7%,8.7%,65.2%,40.5%,60.0%
2025 Bad Homburg R16,L vs Swiatek,0.94,0.68,53.7,3.2,12.9%,58.1%,7.1%,50.0%,30.0%,36.0%
2025 Madrid R128,L vs Danilovic,0.87,0.62,42.9,2.5,3.7%,48.1%,4.3%,47.8%,42.9%,30.8%
2025 Indian Wells R64,L vs Zheng,0.95,0.69,49.5,2.0,3.7%,51.9%,0.0%,46.2%,32.3%,42.9%
2025 Doha R64,L vs Anisimova,0.94,0.73,54.4,2.2,2.5%,50.0%,0.0%,55.3%,37.1%,36.7%
2024 US Open R32,L vs Wang,0.87,0.77,49.3,2.8,0.0%,53.8%,2.6%,53.8%,39.5%,42.5%
2024 US Open R64,W vs Burel,1.14,1.68,40.3,2.1,0.0%,66.7%,10.3%,65.5%,48.1%,52.0%
2024 US Open R128,W vs Starodubtseva,0.99,1.24,61.5,4.8,2.8%,50.0%,0.0%,64.7%,54.9%,52.1%
2024 Toronto R64,W vs Pavlyuchenkova,1.33,2.89,27.5,2.0,4.3%,69.6%,5.6%,88.9%,40.6%,54.8%
2024 Washington QF,L vs Sabalenka,0.90,0.78,64.7,2.0,2.7%,64.9%,0.0%,44.1%,41.7%,36.1%
2024 Berlin R16,W vs Sonmez,1.11,1.44,48.5,2.2,2.9%,61.8%,0.0%,56.3%,51.6%,54.8%
2024 Roland Garros R64,L vs Andreeva,0.90,0.86,78.4,2.3,0.0%,44.0%,0.0%,46.7%,54.9%,48.9%
2024 Madrid R32,L vs Sorribes Tormo,0.98,0.82,66.1,2.4,0.0%,37.5%,2.6%,57.9%,41.7%,46.7%
2024 Charleston QF,L vs Pegula,0.95,0.92,99.7,18.4,1.6%,56.5%,0.0%,54.5%,47.1%,37.8%
2024 Miami SF,L vs Rybakina,0.82,0.86,80.2,3.1,9.6%,57.7%,6.4%,72.3%,37.2%,36.6%
2024 Doha QF,L vs Swiatek,0.94,0.54,46.8,2.7,0.0%,56.5%,0.0%,35.0%,34.8%,26.3%
2024 Australian Open R16,L vs Yastremska,0.93,0.87,69.6,3.4,7.5%,52.5%,2.8%,50.0%,38.6%,52.5%
2024 Australian Open R32,W vs Ostapenko,1.15,1.47,50.5,2.0,10.8%,64.9%,21.2%,63.6%,46.2%,45.5%
2024 Brisbane SF,L vs Sabalenka,0.88,0.68,51.9,2.1,3.4%,69.0%,7.4%,48.1%,29.0%,34.5%
2023 US Open R64,L vs Zhu,0.93,0.65,44.6,2.1,10.8%,62.2%,0.0%,50.0%,36.7%,24.1%
2025 (5 matches),,0.95,0.81,49.7,2.5,4.6%,54.6%,3.6%,52.9%,36.6%,42.4%
2024 (14 matches),,0.97,1.00,63.5,2.6,3.4%,56.4%,3.9%,56.9%,43.9%,44.9%
2023 (13 matches),,1.06,1.17,57.6,2.7,4.6%,60.4%,2.5%,57.8%,44.6%,45.6%
2022 (11 matches),,0.98,0.99,55.3,2.7,4.0%,57.1%,3.5%,56.1%,44.1%,43.8%
2021 (15 matches),,0.98,1.02,59.3,2.7,3.9%,53.5%,3.2%,57.2%,45.6%,47.5%
Career (410 matches),,1.03,1.21,54.2,2.6,2.8%,59.6%,2.3%,58.4%,47.7%,49.2%
