Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2007,2,1,1,50.0%,3-2,60.0%,21-18,53.8%,0-0,-,0,,,,,,,,,,,,R16 (Las Vegas NV 75K)
2006,5,4,1,80.0%,8-3,72.7%,57-32,64.0%,0-0,-,0,,,,,,,,,,,,F (Pittsburgh PA 75K)
2005,22,17,5,77.3%,36-14,72.0%,279-200,58.2%,5-4,55.6%,0,,,,,,,,,,,,W (Petange 50K)
2004,13,8,5,61.5%,16-12,57.1%,140-110,56.0%,0-3,0.0%,0,,,,,,,,,,,,SF (Darmstadt 25K)
2003,2,0,2,0.0%,2-4,33.3%,23-35,39.7%,1-0,100.0%,0,,,,,,,,,,,,R32 (2x)
Career,44,30,14,68.2%,65-35,65.0%,520-395,56.8%,6-7,46.2%,0,,,,,,,,,,,,
