Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Olomouc R32,L vs Orpana,40% (2/5),71% (5/7),0/0,0/0,36% (4/11),1/3,0/1,- (0/0),- (0/0)
2019 W25 Naiman R32,W vs Luikham,58% (7/12),71% (5/7),2/2,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2019 W100 Bonita Springs FL Q1,L vs Chang,33% (2/6),100% (3/3),0/0,0/0,45% (5/11),0/2,0/1,- (0/0),- (0/0)
2019 W25 Osprey FL R32,L vs Piter,50% (2/4),25% (2/8),0/0,0/0,40% (4/10),2/4,1/2,- (0/0),- (0/0)
2019 W25 Pelham AL R16,L vs Krejcikova,50% (1/2),20% (1/5),0/0,0/0,57% (8/14),3/5,3/4,- (0/0),- (0/0)
2019 W25 Pelham AL R32,W vs Jaksic,70% (7/10),50% (6/12),2/4,1/1,43% (3/7),0/0,0/0,- (0/0),- (0/0)
2019 W25 Pelham AL Q2,W vs Elie,36% (5/14),58% (7/12),2/3,1/1,33% (2/6),0/0,0/0,- (0/0),- (0/0)
2019 W25 Jackson MS R16,L vs Lee,50% (4/8),0% (0/4),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2019 W25 Jackson MS R32,W vs Guillermo,71% (5/7),78% (7/9),2/3,1/1,0% (0/4),0/0,0/0,- (0/0),- (0/0)
2019 Hua Hin Q1,L vs Brady,17% (1/6),50% (1/2),0/0,0/0,50% (6/12),5/7,2/3,- (0/0),- (0/0)
2017 Florence SC $25K R32,L vs Collins,22% (2/9),67% (4/6),0/0,0/0,42% (5/12),2/4,0/1,- (0/0),- (0/0)
2017 Las Vegas NV $60K R32,L vs Hsu,67% (6/9),33% (3/9),1/1,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2017 Gatineau $25K R32,L vs Bovina,40% (4/10),33% (1/3),0/0,0/0,0% (0/4),2/4,0/1,- (0/0),- (0/0)
2017 Auburn AL $25K R32,L vs Kessler,23% (3/13),45% (5/11),0/3,0/0,46% (6/13),1/3,0/1,60% (3/5),17% (1/6)
2017 Sumter SC $25K R32,L vs Olmos,38% (3/8),20% (1/5),0/0,0/0,38% (3/8),5/7,3/4,- (0/0),- (0/0)
2017 Naples FL $25K R32,L vs Whoriskey,75% (3/4),38% (3/8),0/0,0/0,25% (2/8),1/3,0/1,- (0/0),- (0/0)
2017 Naples FL $25K R32,L vs Santamaria,33% (1/3),50% (4/8),0/0,0/0,46% (6/13),0/2,0/1,- (0/0),- (0/0)
2017 Burnie $60K R32,L vs Aiava,80% (4/5),- (0/0),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2016 Vrnjacka Banja $10K R32,L vs Ostojic,67% (6/9),56% (5/9),1/1,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2016 Sharm El Sheikh $10K QF,L vs Pietroiu,100% (5/5),50% (1/2),0/0,0/0,0% (0/4),0/2,0/1,- (0/0),- (0/0)
2019 (10 matches),,48.6%,53.6%,66.7%,100.0%,45.6%,47.8%,50.0%,-,-
2017 (8 matches),,42.6%,42.0%,25.0%,-,35.7%,40.7%,27.3%,60.0%,16.7%
2016 (25 matches),,58.6%,51.9%,62.5%,58.6%,52.4%,38.7%,38.5%,71.4%,35.7%
2015 (9 matches),,63.4%,49.4%,71.4%,83.3%,53.4%,47.1%,63.6%,71.4%,42.9%
2014 (2 matches),,50.0%,42.1%,66.7%,50.0%,43.8%,50.0%,66.7%,-,-
Career (75 matches),,58.0%,52.9%,68.3%,71.4%,47.7%,41.7%,43.5%,65.5%,33.9%
