Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,349,199,150,57.0%,422-324,56.6%,3459-3039,53.2%,25-26,49.0%,0,,,,,,,,,,,
Clay,280,161,119,57.5%,349-250,58.3%,2788-2510,52.6%,26-9,74.3%,2,25.0%,20.0%,0.0%,6.3%,65.3%,46.8%,24.2%,38.9%,37.3%,38.2%,0.61
Grass,6,3,3,50.0%,7-7,50.0%,69-67,50.7%,0-1,0.0%,0,,,,,,,,,,,
Carpet,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,
Finals,27,14,13,51.9%,30-32,48.4%,296-301,49.6%,5-4,55.6%,0,,,,,,,,,,,
Semi-finals,57,27,30,47.4%,59-53,52.7%,486-478,50.4%,2-2,50.0%,0,,,,,,,,,,,
Quarter-finals,96,56,40,58.3%,114-80,58.8%,916-797,53.5%,10-7,58.8%,0,,,,,,,,,,,
vs Righties,456,248,208,54.4%,538-441,55.0%,4435-4131,51.8%,32-29,52.5%,1,25.0%,25.0%,0.0%,5.8%,65.4%,47.1%,27.8%,40.4%,38.1%,39.4%,0.64
vs Lefties,43,20,23,46.5%,41-47,46.6%,372-390,48.8%,3-3,50.0%,1,25.0%,14.3%,0.0%,7.0%,65.1%,46.4%,20.0%,37.2%,36.6%,36.9%,0.58
