Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Lugano CH R32,W vs Zhukayev,0.8%,100.0%,5.0%,75.0%,12.0%,15.0%,13.0%,6.4%,22.2%,0.3%,0.0%,-74,-57
2025 Rotterdam R32,L vs Bellucci,0.0%,-,14.7%,73.7%,9.0%,16.0%,0.0%,9.2%,50.0%,0.7%,0.0%,-16,-49
Career (2 matches),,0.5%,100.0%,8.4%,74.2%,10.8%,15.4%,13.0%,7.7%,29.2%,0.5%,0.0%,-49,-54
