Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 US Open R128,W vs Diaz Acosta,1.13,2.33,29.6,2.1,20.5%,77.3%,5.1%,84.6%,41.4%,38.2%
2023 Wimbledon R128,L vs Munar,0.80,0.76,38.0,3.5,14.3%,58.9%,17.6%,62.7%,36.6%,38.2%
2023 Houston R16,L vs Brouwer,0.75,0.79,47.8,2.2,15.6%,78.1%,12.0%,76.0%,25.7%,21.4%
2023 Dallas F,L vs Wu,0.93,1.06,106.7,9.2,37.1%,77.4%,37.5%,80.4%,26.5%,21.7%
2023 Australian Open R128,L vs Mannarino,1.06,0.68,47.6,5.1,22.1%,77.9%,11.7%,55.0%,25.4%,16.1%
2022 Paris R32,L vs Rublev,0.81,0.40,29.2,2.1,10.3%,41.4%,29.6%,59.3%,22.2%,28.6%
2022 US Open R128,W vs Delbonis,1.44,2.65,21.2,2.1,15.4%,74.4%,39.4%,81.8%,37.5%,44.4%
2022 Cincinnati QF,L vs Tsitsipas,0.93,0.79,68.7,2.8,26.4%,84.9%,8.9%,53.3%,21.2%,29.5%
2022 Cincinnati R32,W vs Hurkacz,1.17,1.28,64.5,2.3,19.6%,71.4%,13.5%,71.2%,25.9%,38.0%
2022 Newport SF,L vs Cressy,1.09,0.61,63.5,2.0,12.2%,56.1%,24.3%,73.0%,18.9%,21.9%
2022 Wimbledon R32,L vs Sinner,0.90,0.63,38.1,2.2,18.9%,62.3%,31.9%,68.1%,37.5%,10.9%
2022 Wimbledon R64,W vs Murray,1.17,1.30,33.4,2.1,30.4%,71.0%,28.3%,81.7%,33.8%,18.6%
2022 Wimbledon R128,W vs Couacaud,1.09,1.42,49.7,4.5,39.3%,79.8%,29.2%,76.4%,26.7%,30.4%
2022 Madrid R64,W vs Krajinovic,1.24,1.22,60.7,3.2,42.5%,70.0%,33.3%,72.2%,16.7%,41.2%
2022 Houston F,L vs Opelka,0.85,0.81,70.4,2.3,17.1%,77.1%,5.9%,58.8%,26.2%,34.1%
2022 Indian Wells R16,L vs Dimitrov,0.73,0.72,56.0,2.2,19.4%,71.0%,26.9%,73.1%,33.3%,21.2%
2022 Indian Wells R32,W vs Schwartzman,1.14,2.31,42.2,2.2,27.6%,89.7%,25.0%,75.0%,34.5%,34.5%
2022 Indian Wells R64,W vs Querrey,1.23,1.45,57.3,3.6,21.6%,67.6%,39.4%,87.9%,20.0%,35.3%
2022 Dallas SF,L vs Opelka,0.80,0.83,98.6,2.5,26.7%,88.9%,25.6%,79.1%,18.4%,14.6%
2021 Indian Wells R64,W vs Nishioka,1.53,2.64,31.0,2.1,22.2%,70.4%,29.2%,87.5%,28.6%,47.8%
2023 (5 matches),,0.95,1.01,55.8,3.3,22.9%,73.7%,18.2%,70.1%,31.5%,28.1%
2022 (14 matches),,1.05,1.06,54.0,2.4,25.0%,72.7%,25.5%,72.6%,26.8%,28.3%
2021 (15 matches),,1.03,1.04,49.7,2.6,25.1%,71.5%,23.6%,71.5%,26.1%,31.9%
2020 (6 matches),,1.03,1.17,48.5,2.7,23.9%,71.2%,27.9%,74.3%,28.1%,34.7%
2019 (37 matches),,1.03,1.21,52.7,2.6,20.2%,75.0%,23.9%,73.1%,30.4%,30.8%
Career (489 matches),,1.05,1.15,56.5,2.8,17.6%,72.3%,18.1%,72.7%,29.6%,30.2%
