Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 US Open R64,L vs Mmoh,3.0,2.5,3.6,52.4%,41.3%,42.3%,64.7%,62.4%,15.2%,-6.0,-2.8,-9.5,-8.5
2023 US Open R128,W vs Diaz Acosta,3.1,2.7,3.5,57.0%,62.7%,40.0%,42.9%,52.9%,14.0%,11.0,10.3,2.5,2.8
2023 Houston R16,L vs Brouwer,3.1,2.2,3.8,51.9%,53.8%,22.2%,25.0%,37.1%,19.3%,11.5,22.1,-4.5,-6.3
2023 Dallas F,L vs Wu,3.1,2.1,4.0,58.6%,30.6%,16.7%,36.4%,52.9%,23.1%,-11.0,-8.2,-2.5,-2.6
2023 Australian Open R128,L vs Mannarino,3.0,2.6,3.4,50.3%,27.7%,38.9%,42.9%,56.8%,19.7%,3.0,2.0,-7.0,-7.4
2022 Paris R32,L vs Rublev,3.0,3.1,2.9,50.7%,17.4%,0.0%,0.0%,44.6%,23.9%,-13.5,-27.6,-8.5,-16.7
2022 US Open R128,W vs Delbonis,2.7,2.0,3.3,63.2%,42.9%,37.5%,60.0%,43.1%,12.6%,7.5,12.7,-7.0,-9.2
2022 Cincinnati QF,L vs Tsitsipas,3.0,2.6,3.3,47.9%,40.0%,50.0%,77.8%,70.1%,29.5%,0.5,0.4,-2.0,-4.7
2022 Cincinnati R32,W vs Hurkacz,2.5,2.3,2.7,54.2%,42.1%,42.9%,33.3%,58.2%,23.5%,14.5,13.4,-12.5,-20.2
2022 Newport SF,L vs Cressy,2.2,2.7,1.6,40.2%,52.6%,100.0%,50.0%,62.0%,17.1%,2.5,4.5,0.0,0.0
2022 Wimbledon R64,W vs Murray,3.0,2.4,3.5,54.2%,50.0%,42.1%,16.7%,54.8%,34.5%,-8.0,-6.0,-7.5,-9.7
2022 Madrid R64,W vs Krajinovic,2.6,2.1,3.1,56.1%,37.9%,30.0%,-,51.9%,6.3%,-4.5,-7.4,-10.0,-16.9
2022 Houston F,L vs Opelka,2.8,2.3,3.3,48.1%,58.3%,0.0%,0.0%,47.7%,22.8%,-9.0,-13.4,1.0,1.7
2022 Indian Wells R16,L vs Dimitrov,3.0,2.4,3.6,51.2%,50.0%,30.8%,0.0%,51.9%,24.3%,-2.5,-3.5,-5.0,-8.9
2022 Indian Wells R32,W vs Schwartzman,3.0,2.4,3.6,65.8%,44.4%,30.0%,25.0%,62.3%,13.0%,-2.0,-2.7,0.0,0.0
2022 Indian Wells R64,W vs Querrey,2.3,2.2,2.5,54.6%,26.7%,57.1%,33.3%,60.7%,25.0%,-2.5,-4.2,-2.5,-7.8
2022 Dallas SF,L vs Opelka,2.6,2.2,3.0,50.4%,50.0%,41.7%,60.0%,52.1%,21.4%,2.5,3.6,6.0,10.9
2021 Indian Wells R64,W vs Nishioka,3.1,2.3,3.8,63.2%,52.2%,42.9%,25.0%,61.9%,9.3%,-3.0,-4.8,-4.5,-11.8
2021 Canada SF,L vs Medvedev,3.3,3.9,2.6,34.4%,46.2%,14.3%,42.9%,62.3%,20.0%,-7.0,-10.8,-4.5,-14.1
2021 Canada QF,W vs Monfils,2.6,2.6,2.7,52.8%,45.0%,66.7%,100.0%,57.6%,15.1%,6.5,9.8,-6.0,-13.6
Career (106 matches),,2.9,2.5,3.3,52.2%,42.9%,35.9%,40.8%,56.0%,20.0%,0.6,0.6,-3.8,-6.0
