Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2023 US Open R64,L vs Mmoh,115.6,119.8,8.6,122.4,119.2,134,68,105.1,5.1,104.8,103.8,114,93
2023 US Open R128,W vs Diaz Acosta,117.1,120.3,5.4,123.0,118.9,132,108,111.3,5.7,114.6,109.0,122,93
2022 US Open R128,W vs Delbonis,118.8,123.0,3.8,,,129,117,104.0,3.0,,,107,101
2022 Wimbledon R32,L vs Sinner,118.3,122.1,7.3,126.5,119.5,136,95,109.9,6.0,115.0,105.6,123,97
2022 Wimbledon R64,W vs Murray,124.8,127.9,6.1,130.0,125.0,138,114,115.7,4.3,118.3,115.2,122,103
2022 Wimbledon R128,W vs Couacaud,124.4,125.7,6.4,127.5,123.3,136,106,120.1,4.3,121.8,120.9,129,111
2021 US Open R128,L vs Nakashima,119.9,122.7,7.3,127.5,122.4,142,107,113.6,7.2,115.3,110.5,131,95
2021 Wimbledon R128,L vs Nishioka,120.0,123.5,6.6,125.6,120.5,134,109,114.0,6.1,118.3,111.8,124,94
2020 US Open R128,L vs Johnson,118.6,121.5,9.7,125.5,113.8,137,77,106.7,8.1,118.0,102.8,121,93
2019 US Open R32,L vs Cilic,119.7,122.9,7.4,125.2,121.1,137,106,110.8,8.6,104.0,110.0,131,89
2019 US Open R64,W vs Struff,116.8,120.4,14.8,125.8,120.0,137,83,107.6,10.3,118.3,102.8,120,84
2019 US Open R128,W vs Garcia Lopez,123.3,126.7,7.0,128.3,124.7,140,109,110.5,4.6,109.7,107.0,117,102
2019 Wimbledon R64,L vs Kukushkin,120.9,123.5,6.3,125.0,120.6,137,107,112.1,8.2,117.8,104.3,134,92
2019 Wimbledon R128,W vs Ruud,124.5,127.6,5.3,129.7,125.3,137,118,113.5,7.2,,110.4,124,93
2018 US Open QF,L vs Del Potro,119.7,124.5,7.6,127.3,120.5,139,109,111.9,7.4,122.0,103.8,124,95
2018 US Open R16,W vs Raonic,119.1,125.0,7.8,127.0,122.7,141,108,110.6,5.2,118.0,106.7,122,101
2018 US Open R32,W vs Lajovic,117.8,121.1,7.7,124.2,117.6,139,99,106.1,6.9,113.0,108.3,130,95
2018 US Open R64,W vs Jarry,120.0,123.9,7.7,126.7,120.9,138,105,108.9,5.8,111.6,103.9,122,96
2018 US Open R128,W vs Klahn,121.2,126.5,7.3,127.5,125.2,139,111,104.7,6.1,111.5,105.7,121,95
2018 Wimbledon SF,L vs Anderson,123.0,125.0,8.1,128.9,121.3,142,104,116.7,6.6,120.3,108.6,129,96
Career (93 matches),,120.1,124.4,7.5,126.8,121.8,144,61,109.4,6.6,116.0,107.8,134,61
