Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,14,Hard,29,15,14,51.7%,39,24,15,61.5%,2008,2023,R16,29,1.00,23.6%,2.7%,70.7%,78.2%,54.3%,71.2%,28.7%,65.3%,30.9%
Roland Garros,14,Clay,36,22,14,61.1%,46,33,13,71.7%,2008,2023,R16,36,1.03,17.2%,2.4%,68.4%,77.9%,55.4%,70.8%,30.0%,73.9%,30.8%
Wimbledon,14,Grass,32,18,14,56.3%,53,34,19,64.2%,2008,2023,SF,32,1.03,24.3%,2.3%,72.7%,80.5%,56.2%,73.9%,27.0%,63.4%,32.6%
US Open,17,Hard,49,32,17,65.3%,58,34,24,58.6%,2007,2023,QF,48,1.15,22.1%,2.8%,67.8%,80.1%,56.9%,72.6%,31.4%,70.5%,30.3%
Olympics,1,,4,3,1,75.0%,4,3,1,75.0%,2012,2012,QF,4,1.39,25.7%,2.2%,74.6%,83.3%,62.3%,77.9%,30.6%,90.9%,33.3%
Davis Cup,10,,28,15,13,53.6%,31,17,14,54.8%,2010,2021,,11,1.03,21.7%,2.4%,67.4%,78.7%,54.7%,70.9%,30.1%,80.3%,36.7%
Cincinnati Masters,16,Hard,39,23,16,59.0%,47,26,21,55.3%,2007,2023,F,39,1.08,23.0%,3.0%,68.1%,81.5%,55.7%,73.3%,28.8%,72.9%,25.2%
Miami Masters,15,Hard,42,28,14,66.7%,38,25,13,65.8%,2008,2023,W,40,1.02,20.5%,2.7%,67.8%,78.7%,52.7%,70.3%,30.2%,63.1%,33.5%
Indian Wells Masters,15,Hard,41,26,15,63.4%,32,19,13,59.4%,2008,2023,F,40,1.16,18.4%,2.5%,66.6%,79.2%,59.9%,72.8%,31.5%,65.1%,32.0%
Atlanta,13,Hard,44,37,7,84.1%,41,25,16,61.0%,2010,2023,W,44,1.16,25.1%,3.5%,66.0%,81.5%,57.8%,73.5%,30.8%,78.9%,36.8%
Houston,13,Clay,30,18,12,60.0%,36,16,20,44.4%,2008,2023,W,30,1.05,17.7%,3.0%,65.1%,78.8%,56.7%,71.1%,30.5%,78.8%,22.2%
Paris Masters,12,Hard,30,18,12,60.0%,34,20,14,58.8%,2009,2022,F,30,0.98,20.5%,2.3%,71.2%,77.2%,57.3%,71.4%,28.1%,76.1%,27.7%
Washington,11,Hard,37,26,11,70.3%,40,25,15,62.5%,2007,2019,F,37,1.10,20.7%,2.8%,67.7%,81.2%,57.1%,73.4%,29.2%,70.2%,31.4%
Newport,11,Grass,35,28,7,80.0%,29,22,7,75.9%,2007,2023,W,34,1.25,22.3%,3.3%,67.8%,81.0%,57.4%,73.4%,33.3%,70.5%,34.6%
Canada Masters,11,Hard,26,15,11,57.7%,21,11,10,52.4%,2009,2021,SF,26,1.03,20.1%,3.1%,68.7%,78.0%,54.1%,70.5%,30.4%,67.3%,29.7%
Auckland,10,Hard,27,19,8,70.4%,34,21,13,61.8%,2009,2023,W,24,1.00,20.5%,2.6%,72.1%,76.4%,55.0%,70.4%,29.6%,74.6%,30.0%
