Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 US Open R128,L vs Harris,6% (1/16),0% (0/1),0/2,19% (3/16),33% (1/3),0/0,0/0,4/4,0/0,1/1
2023 Wimbledon R32,L vs Safiullin,14% (2/14),50% (1/2),1/3,36% (5/14),0% (0/5),1/1,0/0,0/2,0/0,0/1
2023 Wimbledon R64,W vs Mayot,25% (5/20),80% (4/5),0/3,38% (8/21),50% (4/8),2/3,1/2,1/1,0/0,0/0
2023 Wimbledon R128,W vs Coric,22% (5/23),100% (5/5),0/2,33% (8/24),63% (5/8),4/5,3/3,2/3,1/1,0/0
2021 US Open R64,L vs Tiafoe,15% (2/13),100% (2/2),1/5,57% (8/14),0% (0/8),2/2,0/0,1/4,0/0,1/2
2021 US Open R128,W vs Krajinovic,44% (8/18),88% (7/8),1/2,32% (6/19),67% (4/6),6/7,3/4,2/2,1/1,0/0
2021 Wimbledon R128,L vs Berrettini,6% (1/17),100% (1/1),0/3,28% (5/18),0% (0/5),1/1,1/1,1/3,0/0,0/1
2021 Roland Garros R64,L vs Giron,25% (5/20),80% (4/5),2/7,43% (9/21),11% (1/9),2/4,0/1,4/5,0/0,3/3
2021 Roland Garros R128,W vs Galan,65% (11/17),73% (8/11),3/5,44% (7/16),29% (2/7),5/7,1/1,2/2,1/1,0/0
2021 Australian Open R128,L vs Coric,12% (2/17),100% (2/2),0/3,31% (5/16),20% (1/5),0/2,0/0,2/3,0/0,1/2
2021 Atp Cup RR,L vs Rublev,25% (2/8),0% (0/2),0/4,71% (5/7),20% (1/5),0/0,0/0,0/0,0/0,0/0
2020 Roland Garros R64,L vs Carreno Busta,8% (1/12),0% (0/1),0/4,50% (6/12),0% (0/6),0/0,0/0,0/2,0/0,0/0
2020 Roland Garros R128,W vs Caruso,35% (8/23),88% (7/8),3/5,39% (9/23),44% (4/9),4/5,0/0,3/3,0/0,0/0
2020 US Open R128,L vs Wolf,25% (4/16),75% (3/4),0/4,38% (6/16),17% (1/6),2/2,0/0,1/2,0/0,1/1
2020 Australian Open R32,L vs Fognini,27% (4/15),50% (2/4),2/4,43% (6/14),17% (1/6),0/2,0/0,0/1,0/0,0/0
2020 Australian Open R64,W vs Barrere,41% (7/17),71% (5/7),0/2,22% (4/18),50% (2/4),5/5,3/4,1/1,1/2,0/0
2020 Australian Open R128,W vs Smith,33% (5/15),80% (4/5),1/1,13% (2/16),50% (1/2),4/4,3/3,1/1,1/1,0/0
2019 Antwerp R16,W vs Kwon,33% (4/12),50% (2/4),0/0,8% (1/12),100% (1/1),0/0,0/0,0/0,0/0,0/0
2019 US Open R128,L vs Carreno Busta,37% (7/19),43% (3/7),2/4,33% (7/21),14% (1/7),3/3,1/1,2/4,0/0,0/1
2019 Cincinnati R64,W vs Ruud,27% (4/15),75% (3/4),0/0,37% (7/19),43% (3/7),2/2,1/5,2/3,0/0,0/0
2023 (4 matches),,17.8%,76.9%,10.0%,32.0%,41.7%,77.8%,80.0%,70.0%,100.0%,50.0%
2021 (7 matches),,28.2%,77.4%,24.1%,40.5%,20.0%,69.6%,71.4%,63.2%,100.0%,62.5%
2020 (6 matches),,29.6%,72.4%,30.0%,33.3%,27.3%,83.3%,85.7%,60.0%,66.7%,100.0%
2019 (47 matches),,38.2%,65.3%,23.7%,32.6%,34.4%,79.9%,71.7%,75.0%,77.3%,63.2%
2018 (54 matches),,35.7%,65.0%,21.6%,32.2%,30.8%,75.9%,78.4%,76.3%,68.4%,71.4%
Career (356 matches),,36.5%,69.8%,24.9%,34.4%,34.2%,80.1%,80.5%,71.0%,77.5%,67.7%
