Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 US Open R128,L vs Harris,0.81,0.67,33.1,2.2,9.8%,68.6%,4.9%,75.6%,27.5%,18.6%
2023 Wimbledon R32,L vs Safiullin,1.11,0.56,34.5,2.3,2.1%,55.3%,14.6%,53.7%,21.4%,25.0%
2023 Wimbledon R64,W vs Mayot,1.30,1.24,41.7,3.2,2.7%,57.5%,4.3%,70.0%,34.4%,35.3%
2023 Wimbledon R128,W vs Coric,1.23,1.21,40.4,2.1,2.4%,65.5%,6.6%,65.8%,31.4%,36.1%
2021 US Open R64,L vs Tiafoe,0.90,0.57,23.9,2.0,2.3%,47.7%,10.0%,47.5%,34.2%,31.4%
2021 US Open R128,W vs Krajinovic,1.01,1.32,35.7,3.6,20.0%,66.7%,27.1%,66.1%,40.3%,47.8%
2021 Wimbledon R128,L vs Berrettini,0.99,0.60,33.9,2.1,1.7%,63.8%,5.6%,53.7%,20.4%,30.8%
2021 Roland Garros R64,L vs Giron,1.00,0.77,34.7,3.0,2.6%,62.3%,5.5%,52.1%,35.3%,29.8%
2021 Roland Garros R128,W vs Galan,1.00,1.24,39.3,2.3,0.0%,62.3%,0.0%,59.1%,51.6%,45.9%
2021 Australian Open R128,L vs Coric,1.00,0.65,35.2,2.1,3.6%,60.7%,3.8%,61.5%,20.8%,30.4%
2021 Atp Cup RR,L vs Rublev,0.87,0.54,40.6,2.2,4.2%,50.0%,0.0%,47.6%,42.3%,20.0%
2020 Roland Garros R64,L vs Carreno Busta,0.83,0.36,21.9,2.1,2.9%,44.1%,3.1%,56.3%,17.1%,27.6%
2020 Roland Garros R128,W vs Caruso,1.02,1.15,53.5,3.6,7.3%,64.6%,3.9%,63.2%,40.2%,40.5%
2020 US Open R128,L vs Wolf,0.77,0.71,33.5,2.1,2.0%,60.8%,4.3%,58.7%,37.3%,36.2%
2020 Australian Open R32,L vs Fognini,0.92,0.66,35.2,2.4,6.5%,60.9%,9.8%,53.7%,31.4%,29.5%
2020 Australian Open R64,W vs Barrere,1.19,1.56,27.7,2.1,7.0%,66.7%,4.0%,68.0%,46.2%,38.6%
2020 Australian Open R128,W vs Smith,1.04,1.68,31.8,2.0,4.5%,70.5%,10.0%,80.0%,41.2%,39.6%
2019 Antwerp R16,W vs Kwon,1.18,1.66,52.9,2.2,20.0%,74.3%,12.5%,75.0%,38.5%,32.4%
2019 US Open R128,L vs Carreno Busta,0.93,0.82,47.1,2.4,1.4%,61.4%,6.3%,59.4%,35.3%,34.4%
2019 Cincinnati R64,W vs Ruud,1.11,1.02,63.6,3.9,-,60.9%,-,64.3%,40.0%,28.9%
2023 (4 matches),,1.14,0.94,38.2,2.4,3.9%,62.0%,7.0%,66.7%,29.5%,29.7%
2021 (7 matches),,0.98,0.84,34.8,2.4,5.1%,60.5%,8.5%,56.3%,35.6%,36.1%
2020 (6 matches),,0.98,0.97,36.5,2.3,5.4%,62.4%,5.6%,63.5%,37.0%,36.4%
2019 (47 matches),,1.03,1.10,52.0,2.8,3.7%,61.7%,5.6%,65.6%,38.2%,40.0%
2018 (54 matches),,1.01,1.06,52.6,2.9,4.7%,62.6%,9.7%,64.7%,38.1%,38.7%
Career (356 matches),,1.01,1.06,53.1,2.8,3.6%,61.4%,6.3%,64.0%,38.6%,39.3%
