Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,22,9,13,40.9%,25-39,39.1%,299-332,47.4%,4-7,36.4%,22,77.4%,17.2%,3.6%,3.0%,68.5%,66.6%,52.6%,62.2%,34.7%,48.6%,0.92,R16 (3x)
2021,26,8,18,30.8%,23-38,37.7%,263-314,45.6%,4-5,44.4%,26,66.9%,24.7%,5.7%,3.4%,66.6%,63.0%,44.4%,56.8%,38.2%,47.7%,0.88,R16 (2x)
2020,17,7,10,41.2%,22-27,44.9%,242-249,49.3%,5-7,41.7%,17,76.8%,21.8%,5.0%,3.7%,63.0%,69.1%,50.4%,62.2%,36.8%,49.5%,0.97,QF (2x)
2019,60,35,25,58.3%,88-75,54.0%,818-784,51.1%,17-9,65.4%,60,78.8%,22.8%,5.8%,2.5%,66.3%,68.7%,52.7%,63.3%,37.8%,50.5%,1.03,W (Sao Paulo)
2018,49,26,23,53.1%,67-62,51.9%,651-633,50.7%,11-11,50.0%,48,78.9%,22.6%,8.1%,2.2%,64.1%,71.1%,53.3%,64.7%,38.2%,51.0%,1.08,F (Umag)
2017,35,17,18,48.6%,45-47,48.9%,458-465,49.6%,12-10,54.5%,34,77.8%,21.1%,5.5%,2.9%,64.8%,68.5%,50.8%,62.3%,37.3%,49.8%,0.99,F (Munich)
2016,39,16,23,41.0%,48-59,44.9%,530-533,49.9%,8-17,32.0%,39,81.0%,19.8%,6.2%,3.0%,68.2%,69.0%,53.4%,64.0%,36.4%,50.2%,1.01,F (Rio de Janeiro)
2015,5,1,4,20.0%,3-10,23.1%,70-79,47.0%,0-5,0.0%,5,81.9%,15.3%,6.0%,3.4%,68.3%,71.0%,49.7%,64.3%,30.6%,48.3%,0.86,R32 (3x)
2014,7,3,4,42.9%,7-9,43.8%,78-89,46.7%,3-2,60.0%,7,81.3%,12.2%,6.3%,2.5%,60.4%,73.9%,52.4%,65.4%,30.5%,48.3%,0.88,R16 (3x)
2013,20,7,13,35.0%,17-33,34.0%,214-281,43.2%,5-5,50.0%,20,69.5%,17.3%,4.8%,3.6%,58.4%,66.9%,48.1%,59.1%,34.3%,46.7%,0.84,SF (Dusseldorf)
2012,1,0,1,0.0%,1-3,25.0%,17-22,43.6%,0-0,-,1,60.0%,26.3%,1.6%,4.7%,65.1%,60.7%,37.8%,52.7%,39.8%,46.7%,0.84,R128 (US Open)
Career,281,129,152,45.9%,346-402,46.3%,3640-3781,49.0%,69-78,46.9%,279,77.2%,21.0%,5.9%,2.9%,65.4%,68.5%,51.3%,62.5%,36.8%,49.7%,0.98,
