Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 US Open R128,L vs Harris,20,27,0.7,10.8%,14.5%,13,22,0.6,8.9%,15.1%,3.4%,4.8%,1.6,24.2%,15.1%
2023 Wimbledon R32,L vs Safiullin,21,14,1.5,12.4%,8.2%,14,12,1.2,9.4%,8.1%,7.4%,2.0%,2.1,31.8%,15.3%
2023 Wimbledon R64,W vs Mayot,42,31,1.4,16.5%,12.2%,37,31,1.2,15.9%,13.3%,8.2%,7.3%,1.0,18.4%,19.2%
2023 Wimbledon R128,W vs Coric,42,36,1.2,14.4%,12.4%,35,34,1.0,13.2%,12.8%,6.8%,5.7%,1.1,21.3%,18.9%
2021 US Open R64,L vs Tiafoe,17,16,1.1,10.8%,10.2%,12,13,0.9,8.7%,9.4%,4.3%,3.6%,1.5,24.2%,15.9%
2021 US Open R128,W vs Krajinovic,54,38,1.4,20.8%,14.6%,26,33,0.8,12.6%,16.0%,5.3%,6.3%,0.9,17.7%,20.4%
2021 Wimbledon R128,L vs Berrettini,21,24,0.9,10.5%,12.0%,17,20,0.9,10.1%,11.8%,5.9%,3.6%,1.6,23.5%,14.5%
2021 Roland Garros R64,L vs Giron,31,59,0.5,11.3%,21.5%,31,59,0.5,12.4%,23.5%,,,0.8,14.9%,18.5%
2021 Roland Garros R128,W vs Galan,36,35,1.0,16.2%,15.8%,36,35,1.0,17.6%,17.1%,,,0.6,11.7%,19.4%
2021 Australian Open R128,L vs Coric,23,28,0.8,11.4%,13.9%,23,28,0.8,13.5%,16.4%,,,1.0,14.4%,13.9%
2021 Atp Cup RR,L vs Rublev,15,20,0.8,15.6%,20.8%,14,17,0.8,16.9%,20.5%,3.6%,4.8%,1.9,35.4%,18.8%
2020 Roland Garros R64,L vs Carreno Busta,13,21,0.6,10.0%,16.2%,13,21,0.6,11.0%,17.8%,,,1.6,20.0%,12.3%
2020 Roland Garros R128,W vs Caruso,27,64,0.4,8.6%,20.4%,27,64,0.4,9.2%,21.8%,,,0.7,11.5%,16.9%
2020 US Open R128,L vs Wolf,19,21,0.9,9.7%,10.8%,16,18,0.9,9.5%,10.7%,4.8%,3.6%,1.2,23.6%,19.5%
2020 Australian Open R32,L vs Fognini,8,29,0.3,4.4%,15.9%,8,29,0.3,5.1%,18.4%,,,1.0,19.2%,19.2%
2020 Australian Open R64,W vs Barrere,19,28,0.7,9.4%,13.8%,19,28,0.7,10.2%,15.1%,,,0.5,9.9%,20.2%
2020 Australian Open R128,W vs Smith,24,26,0.9,13.1%,14.2%,24,26,0.9,14.4%,15.6%,,,0.5,9.8%,19.7%
2019 Antwerp R16,W vs Kwon,25,19,1.3,17.5%,13.3%,14,17,0.8,11.0%,13.4%,6.3%,3.9%,1.1,19.6%,17.5%
2019 US Open R128,L vs Carreno Busta,48,59,0.8,18.3%,22.4%,43,54,0.8,17.6%,22.0%,11.8%,5.7%,0.9,12.5%,14.4%
2019 Los Cabos QF,W vs Kwon,15,24,0.6,10.9%,17.5%,10,22,0.5,8.0%,17.6%,5.6%,2.4%,0.5,12.4%,24.1%
Career (69 matches),,1768,2034,0.9,13.0%,15.0%,1441,1886,0.8,11.9%,15.5%,5.7%,3.1%,0.9,17.7%,18.8%
