Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,1,50.0%,27.3%,1.7%,5.1%,61.0%,61.1%,30.4%,49.2%,37.9%,43.6%,0.75,R32 (Montevideo)
2018,8,7,1,87.5%,13-5,72.2%,95-69,57.9%,0-0,-,8,75.3%,40.5%,4.4%,3.5%,64.4%,68.9%,44.8%,60.3%,47.0%,53.6%,1.18,W (Montevideo)
2017,22,17,5,77.3%,36-11,76.6%,263-163,61.7%,3-3,50.0%,22,80.6%,43.4%,5.7%,2.2%,67.1%,69.5%,55.4%,64.9%,46.7%,55.2%,1.33,W (2x)
2015,60,45,15,75.0%,94-38,71.2%,719-544,56.9%,13-4,76.5%,56,76.6%,35.4%,3.7%,4.2%,70.7%,66.8%,50.0%,61.9%,44.1%,52.9%,1.16,W (4x)
2014,33,19,14,57.6%,43-38,53.1%,408-387,51.3%,4-7,36.4%,33,72.2%,30.9%,5.6%,5.4%,59.0%,68.4%,47.1%,59.6%,41.1%,50.4%,1.02,W (Lima)
2013,37,24,13,64.9%,53-36,59.6%,474-388,55.0%,6-6,50.0%,37,80.0%,30.3%,5.0%,4.5%,57.6%,70.2%,53.1%,63.0%,41.3%,52.1%,1.12,W (Sao Paulo4)
2012,54,38,16,70.4%,80-46,63.5%,667-560,54.4%,11-11,50.0%,47,78.3%,31.0%,5.0%,3.8%,61.8%,69.5%,50.9%,62.4%,41.6%,51.9%,1.11,W (4x)
2011,5,4,1,80.0%,8-4,66.7%,60-47,56.1%,1-0,100.0%,1,76.9%,38.5%,3.8%,2.5%,69.6%,69.1%,50.0%,63.3%,46.6%,55.3%,1.27,F (Guayaquil)
2010,18,6,12,33.3%,15-26,36.6%,175-226,43.6%,4-4,50.0%,18,66.0%,21.6%,5.5%,5.8%,58.7%,65.9%,46.6%,57.9%,35.7%,47.1%,0.85,R16 (6x)
2009,9,2,7,22.2%,7-14,33.3%,93-107,46.5%,0-0,-,0,,,,,,,,,,,,R16 (2x)
2008,3,1,2,33.3%,2-4,33.3%,28-30,48.3%,0-1,0.0%,0,,,,,,,,,,,,R16 (Campos Do Jordao1)
Career,250,163,87,65.2%,351-224,61.0%,2990-2534,54.1%,42-36,53.8%,223,76.2%,32.6%,4.8%,4.3%,63.2%,68.4%,50.1%,61.6%,42.3%,51.9%,1.10,
