Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2021 ATP Cup RR,L vs Rublev,3.5,3.8,3.3,36.1%,52.6%,25.0%,75.0%,47.4%,9.9%,0.0,0.0,-3.0,-4.7
2020 Australian Open R32,L vs Fognini,4.9,5.0,4.8,44.8%,38.3%,46.2%,45.5%,47.8%,17.7%,-3.0,-1.9,-2.5,-1.6
2019 Antwerp R16,W vs Kwon,5.0,4.4,5.6,57.9%,54.8%,46.7%,42.9%,49.3%,22.1%,3.0,2.2,1.0,0.9
2019 Los Cabos QF,W vs Kwon,4.2,3.9,4.5,64.1%,48.8%,33.3%,47.1%,66.1%,35.1%,5.0,2.7,1.0,1.6
2019 Wimbledon QF,L vs Bautista Agut,4.5,4.2,4.8,47.5%,54.2%,38.7%,37.9%,52.9%,25.8%,3.0,1.2,-10.0,-5.7
2019 Wimbledon R16,W vs Raonic,3.7,4.8,2.4,43.3%,52.2%,73.3%,42.9%,54.9%,28.9%,31.5,14.4,16.0,12.6
2019 Wimbledon R32,W vs Anderson,3.7,4.4,2.8,50.0%,55.1%,71.4%,33.3%,48.9%,26.1%,18.5,15.8,13.0,12.7
2019 Barcelona QF,L vs Thiem,5.8,6.6,5.0,51.7%,45.2%,33.3%,35.7%,55.1%,18.8%,5.5,3.1,-6.5,-5.3
2019 Monte Carlo QF,L vs Nadal,6.7,7.0,6.3,51.1%,51.0%,45.5%,31.4%,55.6%,7.1%,18.0,7.1,-2.5,-1.3
2019 Monte Carlo R64,W vs Djere,5.6,5.5,5.7,41.7%,71.4%,68.2%,53.7%,50.6%,19.9%,20.5,9.2,-1.0,-0.5
2019 Indian Wells R64,W vs Bolt,4.1,4.1,4.0,54.2%,56.0%,36.0%,66.7%,65.4%,23.2%,13.0,6.7,4.0,5.0
2019 Sao Paulo F,W vs Garin,3.9,4.0,3.8,62.0%,54.8%,50.0%,50.0%,56.7%,17.8%,10.0,9.3,4.5,6.2
2019 Sao Paulo SF,W vs Djere,3.9,4.2,3.7,46.9%,69.7%,57.1%,54.5%,50.8%,26.2%,4.5,4.0,4.0,4.5
2019 Buenos Aires SF,L vs Cecchinato,4.6,5.1,4.1,47.7%,33.3%,45.5%,63.6%,53.4%,27.0%,5.0,5.3,-4.5,-7.4
2019 Buenos Aires QF,W vs Munar,5.5,5.6,5.4,43.8%,58.3%,58.0%,52.9%,63.2%,18.3%,8.5,2.6,8.0,4.9
2019 Cordoba F,L vs Londero,4.3,4.8,3.8,44.9%,38.6%,58.8%,62.5%,49.5%,16.1%,2.5,1.7,-3.5,-2.7
2019 Cordoba R16,W vs Ramos,5.9,6.5,5.5,49.3%,69.4%,46.7%,56.3%,53.4%,15.3%,2.5,1.3,3.0,2.0
2018 Montevideo CH F,W vs Berlocq,5.2,4.9,5.6,58.7%,54.5%,51.7%,40.7%,53.6%,10.6%,7.5,4.0,-4.0,-2.7
2018 Umag F,L vs Cecchinato,4.2,4.5,3.9,49.4%,44.9%,45.5%,33.3%,52.7%,17.9%,5.5,4.5,-3.0,-3.0
2018 Buenos Aires QF,L vs Thiem,4.6,5.2,3.9,50.6%,45.9%,42.1%,40.0%,68.1%,19.8%,6.5,3.5,-7.0,-9.7
Career (32 matches),,4.7,5.0,4.5,49.5%,52.4%,50.6%,47.6%,55.5%,17.2%,7.4,4.4,0.0,0.0
