Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Guangzhou QF,L vs Liu,38% (5/13),60% (3/5),1/4,54% (7/13),14% (1/7),2/3,1/1,0/2,0/0,0/1
2025 Guangzhou R16,W vs Putintseva,38% (3/8),100% (3/3),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2025 Cincinnati R32,W vs Kessler,20% (3/15),100% (3/3),1/3,27% (4/15),0% (0/4),2/3,1/1,2/3,0/0,2/2
2025 Cincinnati R64,W vs Navarro,43% (6/14),67% (4/6),1/4,38% (5/13),20% (1/5),3/3,1/1,1/1,0/0,0/0
2024 Jiujiang R32,L vs Pridankina,60% (6/10),33% (2/6),1/2,45% (5/11),20% (1/5),1/2,0/1,1/2,0/0,1/1
2024 Australian Open R128,L vs Sabalenka,0% (0/7),- (0/0),0/4,100% (6/6),17% (1/6),0/0,0/0,1/2,0/0,1/1
2023 Hamburg R32,L vs Niemeier,50% (7/14),86% (6/7),1/4,64% (9/14),44% (4/9),3/5,0/1,0/1,0/0,0/1
2025 (4 matches),,34.0%,76.5%,27.3%,32.0%,12.5%,83.3%,100.0%,50.0%,100.0%,66.7%
2024 (2 matches),,35.3%,33.3%,16.7%,64.7%,18.2%,50.0%,0.0%,50.0%,-,100.0%
2023 (1 matches),,50.0%,85.7%,25.0%,64.3%,44.4%,60.0%,0.0%,0.0%,-,0.0%
Career (7 matches),,37.0%,70.0%,23.8%,44.4%,22.2%,73.7%,71.4%,45.5%,100.0%,66.7%
