Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Guangzhou QF,L vs Liu,1.01,0.84,80.9,4.9,14.3%,57.1%,7.9%,47.4%,43.2%,35.7%
2025 Guangzhou R16,W vs Putintseva,1.39,2.56,32.2,2.0,11.5%,80.8%,4.5%,72.7%,46.2%,37.5%
2025 Cincinnati R32,W vs Kessler,1.27,1.13,88.4,8.1,10.0%,74.0%,8.7%,50.0%,37.8%,28.6%
2025 Cincinnati R64,W vs Navarro,1.24,1.22,68.9,12.6,2.3%,63.6%,2.6%,56.4%,41.3%,36.6%
2024 Jiujiang R32,L vs Pridankina,0.95,0.82,66.0,2.5,2.4%,56.1%,2.4%,51.2%,39.0%,41.0%
2024 Australian Open R128,L vs Sabalenka,0.73,0.33,25.3,2.0,0.0%,30.0%,0.0%,38.9%,26.1%,33.3%
2023 Hamburg R32,L vs Niemeier,0.87,0.86,65.6,3.8,5.5%,54.5%,0.0%,54.9%,37.7%,52.0%
2025 (4 matches),,1.21,1.20,72.1,4.4,9.3%,67.9%,6.2%,54.5%,41.6%,34.2%
2024 (2 matches),,0.88,0.60,52.3,2.2,1.6%,47.5%,1.7%,47.5%,34.4%,38.3%
2023 (1 matches),,0.87,0.86,65.6,3.8,5.5%,54.5%,0.0%,54.9%,37.7%,52.0%
Career (7 matches),,1.07,0.97,66.3,3.4,6.8%,60.8%,3.9%,52.9%,39.2%,38.6%
