Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Anna Bondar [HUN],1,3,25.0%,1,0,1,0.0%,2024,2026,4,0.83,2.8%,6.3%,56.4%,63.6%,43.2%,54.7%,37.4%,50.0%,32.0%
3,Jaqueline Cristian [ROU],1,2,33.3%,1,0,1,0.0%,2023,2026,2,0.98,3.2%,4.3%,54.8%,66.7%,50.0%,59.1%,40.0%,75.0%,33.3%
3,Tereza Valentova [CZE],1,2,33.3%,1,0,1,0.0%,2025,2026,2,0.98,3.5%,6.4%,48.2%,72.1%,45.2%,58.2%,41.2%,22.2%,36.8%
3,Kathinka Von Deichmann [LIE],3,0,100.0%,0,0,0,-,2024,2025,2,1.42,6.7%,10.0%,64.2%,74.0%,46.5%,64.2%,50.9%,77.8%,40.9%
3,Polina Kudermetova [UZB],1,2,33.3%,0,0,0,-,2023,2025,1,0.92,3.4%,9.0%,59.6%,56.6%,58.3%,57.3%,39.1%,66.7%,44.4%
3,Jule Niemeier [GER],1,2,33.3%,1,0,1,0.0%,2023,2025,2,1.18,2.6%,6.4%,50.6%,65.8%,49.4%,57.7%,50.0%,62.5%,38.7%
3,Zeynep Sonmez [TUR],2,1,66.7%,0,0,0,-,2023,2025,3,1.08,6.2%,6.2%,59.5%,60.8%,43.5%,53.8%,50.0%,41.7%,52.9%
3,Elena Pridankina [RUS],1,2,33.3%,1,0,1,0.0%,2023,2025,2,0.88,3.1%,5.0%,55.3%,59.6%,48.6%,54.7%,39.9%,47.1%,40.0%
3,Celine Naef [SUI],1,2,33.3%,0,0,0,-,2024,2025,2,1.48,5.2%,1.7%,60.3%,88.6%,39.1%,69.0%,45.9%,50.0%,30.8%
3,Mananchaya Sawangkaew [THA],0,3,0.0%,0,0,0,-,2024,2024,3,0.82,4.7%,6.6%,58.2%,62.1%,43.8%,54.5%,37.4%,53.8%,14.8%
3,Lois Boisson [FRA],1,2,33.3%,1,0,1,0.0%,2023,2024,0,,,,,,,,,,
3,Julia Middendorf [GER],3,0,100.0%,2,2,0,100.0%,2023,2023,0,,,,,,,,,,
2,Rebeka Masarova [ESP],0,2,0.0%,0,0,0,-,2025,2026,2,0.75,5.6%,8.1%,63.1%,65.3%,37.3%,55.0%,33.9%,43.8%,20.0%
2,Marina Stakusic [CAN],1,1,50.0%,0,0,0,-,2024,2026,1,1.15,3.3%,6.6%,49.5%,66.7%,54.3%,60.4%,45.5%,87.5%,57.1%
2,Anastasia Zakharova [RUS],1,1,50.0%,0,0,0,-,2025,2026,2,0.81,4.9%,9.0%,52.5%,68.8%,37.9%,54.1%,37.2%,46.2%,44.4%
