Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,3,Hard,7,4,3,57.1%,1,0,1,0.0%,2024,2026,R128,7,0.95,3.4%,7.5%,58.2%,62.1%,44.1%,54.6%,43.0%,55.6%,47.4%
Roland Garros,2,Clay,4,2,2,50.0%,1,0,1,0.0%,2024,2025,Q3,4,1.03,1.5%,5.2%,66.4%,63.1%,44.5%,56.9%,44.4%,36.7%,43.8%
Wimbledon,2,Grass,5,3,2,60.0%,0,0,0,-,2024,2025,R128,5,1.06,3.4%,8.2%,54.7%,67.9%,46.3%,58.1%,44.5%,57.6%,38.8%
US Open,2,Hard,5,3,2,60.0%,2,1,1,50.0%,2024,2025,Q3,5,1.02,3.4%,9.4%,60.0%,66.4%,47.4%,58.8%,42.0%,63.0%,40.4%
Cluj-Napoca,2,Hard,6,4,2,66.7%,3,2,1,66.7%,2025,2026,QF,6,1.12,5.1%,3.6%,60.3%,72.2%,46.0%,61.8%,42.8%,72.1%,39.5%
Jiujiang,2,Hard,3,1,2,33.3%,1,0,1,0.0%,2024,2025,R16,3,0.94,3.7%,5.6%,55.6%,59.7%,41.1%,51.4%,45.6%,39.1%,47.8%
Guangzhou,2,Hard,6,3,3,50.0%,0,0,0,-,2024,2025,QF,6,1.07,7.4%,5.5%,59.9%,68.8%,45.9%,59.6%,43.0%,51.4%,29.0%
Berlin,3,Grass,4,1,3,25.0%,1,1,0,100.0%,2023,2025,Q2,4,0.75,9.3%,7.1%,59.4%,67.7%,38.6%,55.9%,33.2%,41.4%,32.0%
Makarska 125,2,Clay,2,0,2,0.0%,0,0,0,-,2024,2025,R32,2,0.90,3.3%,5.4%,62.0%,53.5%,38.6%,47.8%,47.2%,54.8%,39.3%
Stuttgart,3,Clay,6,2,4,33.3%,3,1,2,33.3%,2023,2025,R16,6,0.88,3.4%,3.2%,57.7%,59.9%,43.7%,53.1%,41.5%,64.9%,59.4%
