Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2007,3,0,3,0.0%,0-6,0.0%,11-37,22.9%,0-0,-,1,-,-,0.0%,3.2%,77.4%,47.9%,50.0%,48.4%,41.6%,44.6%,0.81,R128 (3x)
2006,36,17,19,47.2%,41-38,51.9%,350-336,51.0%,0-1,0.0%,12,-,-,0.1%,7.0%,70.0%,55.2%,41.0%,51.0%,44.8%,47.9%,0.91,W (Budapest)
2005,43,27,16,62.8%,56-35,61.5%,419-330,55.9%,0-2,0.0%,7,-,-,0.8%,6.8%,63.3%,52.7%,41.1%,48.4%,43.0%,45.6%,0.83,W (2x)
2004,55,31,24,56.4%,67-51,56.8%,548-464,54.2%,4-4,50.0%,2,-,-,0.0%,6.2%,67.4%,47.1%,28.6%,41.1%,47.6%,44.6%,0.81,W (Vienna)
2003,64,40,24,62.5%,84-59,58.7%,689-605,53.2%,8-6,57.1%,4,-,-,0.4%,6.4%,67.1%,59.6%,45.7%,55.0%,44.2%,49.6%,0.98,W (2x)
2002,74,47,27,63.5%,101-66,60.5%,797-677,54.1%,9-2,81.8%,0,,,,,,,,,,,,W (4x)
2001,39,17,22,43.6%,41-52,44.1%,414-449,48.0%,4-2,66.7%,0,,,,,,,,,,,,SF (Basle)
2000,53,30,23,56.6%,62-52,54.4%,533-500,51.6%,5-5,50.0%,0,,,,,,,,,,,,W (Knokke-Heist)
1999,47,24,23,51.1%,53-48,52.5%,444-420,51.4%,3-5,37.5%,0,,,,,,,,,,,,W (Tashkent)
1998,29,13,16,44.8%,28-37,43.1%,279-302,48.0%,7-0,100.0%,0,,,,,,,,,,,,SF (Sopot)
1997,4,2,2,50.0%,5-4,55.6%,46-46,50.0%,0-0,-,0,,,,,,,,,,,,
1996,18,6,12,33.3%,15-26,36.6%,173-200,46.4%,1-1,50.0%,0,,,,,,,,,,,,
1995,23,8,15,34.8%,19-26,42.2%,183-214,46.1%,1-5,16.7%,0,,,,,,,,,,,,R16 (2x)
1994,24,11,13,45.8%,25-30,45.5%,224-252,47.1%,0-1,0.0%,0,,,,,,,,,,,,QF (Auckland)
1993,8,6,2,75.0%,12-4,75.0%,81-55,59.6%,0-0,-,0,,,,,,,,,,,,
1992,5,1,4,20.0%,3-9,25.0%,35-67,34.3%,2-0,100.0%,0,,,,,,,,,,,,R16 (Wellington)
1991,2,0,2,0.0%,0-4,0.0%,10-24,29.4%,0-0,-,0,,,,,,,,,,,,R32 (2x)
Career,527,280,247,53.1%,612-547,52.8%,5236-4978,51.3%,44-34,56.4%,26,-,-,0.3%,6.7%,68.1%,54.5%,41.1%,50.2%,44.4%,47.3%,0.89,
