Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Basak Eraydin [TUR],2,3,40.0%,0,0,0,-,2013,2018,0,,,,,,,,,,
4,Jana Fett [CRO],1,3,25.0%,1,1,0,100.0%,2014,2017,1,0.33,0.0%,14.3%,28.6%,0.0%,0.0%,0.0%,33.3%,0.0%,0.0%
4,Ankita Raina [IND],4,0,100.0%,0,0,0,-,2014,2017,1,1.36,1.7%,8.5%,54.2%,75.0%,40.7%,59.3%,55.2%,0.0%,60.0%
4,Melis Sezer [TUR],3,1,75.0%,1,1,0,100.0%,2012,2014,0,,,,,,,,,,
3,Cagla Buyukakcay [TUR],1,2,33.3%,0,0,0,-,2014,2018,0,,,,,,,,,,
3,Ines Murta [POR],2,1,66.7%,0,0,0,-,2017,2018,1,1.37,1.2%,4.8%,56.0%,68.1%,43.2%,57.1%,58.7%,44.4%,69.2%
3,Marianna Zakarlyuk [UKR],3,0,100.0%,1,1,0,100.0%,2013,2018,0,,,,,,,,,,
3,Maria Sakkari [GRE],3,0,100.0%,0,0,0,-,2015,2017,1,1.49,1.8%,9.1%,60.0%,66.7%,45.5%,58.2%,62.5%,83.3%,66.7%
3,Su Wei Hsieh [TPE],0,3,0.0%,0,0,0,-,2017,2017,1,0.85,1.7%,3.4%,61.0%,52.8%,34.8%,45.8%,46.1%,40.0%,25.0%
3,Sara Sorribes Tormo [ESP],0,3,0.0%,1,1,0,100.0%,2015,2017,1,0.80,0.0%,15.0%,56.7%,52.9%,19.2%,38.3%,49.3%,11.1%,71.4%
3,Conny Perrin [SUI],3,0,100.0%,2,2,0,100.0%,2014,2015,0,,,,,,,,,,
3,Daria Kasatkina [RUS],1,2,33.3%,1,0,1,0.0%,2014,2015,0,,,,,,,,,,
3,Ekaterine Gorgodze [GEO],3,0,100.0%,0,0,0,-,2012,2015,0,,,,,,,,,,
2,Gabriela Ce [BRA],1,1,50.0%,0,0,0,-,2015,2019,0,,,,,,,,,,
2,Denisa Allertova [CZE],1,1,50.0%,0,0,0,-,2017,2019,0,,,,,,,,,,
