Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Istanbul Q1,L vs Jorovic,44% (4/9),50% (5/10),1/1,0/0,50% (8/16),0/2,0/1,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh SF,W vs Rushiti,100% (6/6),75% (6/8),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R16,W vs Kulambayeva,70% (7/10),83% (5/6),2/4,1/3,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R32,W vs Nirundorn,88% (7/8),83% (5/6),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh F,W vs Gilchrist,64% (7/11),63% (5/8),2/2,1/1,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh SF,W vs Ainitdinova,44% (11/25),67% (6/9),2/7,1/3,29% (2/7),1/2,0/0,50% (3/6),67% (4/6)
2019 W15 Sharm El Sheikh QF,W vs Lene,58% (7/12),83% (5/6),2/4,1/3,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R16,W vs Siskova,86% (6/7),55% (6/11),2/2,1/1,63% (5/8),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R32,W vs Visscher,100% (7/7),83% (5/6),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Monastir R16,W vs Lazareva,60% (6/10),40% (6/15),2/7,1/3,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2019 W15 Monastir R32,W vs Brouleau,56% (9/16),46% (6/13),2/3,1/1,50% (4/8),1/2,0/0,- (0/0),- (0/0)
2019 Fed Cup RR,L vs Papamichail,63% (5/8),50% (5/10),1/2,0/0,53% (9/17),1/3,0/1,- (0/0),- (0/0)
2019 W15 Monastir SF,L vs Bjorklund,33% (1/3),57% (4/7),0/0,0/0,22% (2/9),0/2,0/1,- (0/0),- (0/0)
2019 W15 Monastir QF,W vs Orlova,50% (7/14),83% (5/6),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 W15 Monastir QF,L vs Bronzetti,56% (5/9),83% (5/6),1/3,0/0,36% (5/14),2/4,0/1,60% (3/5),67% (4/6)
2019 W15 Monastir R16,W vs Vukovic,62% (8/13),54% (7/13),2/3,1/1,44% (4/9),6/7,0/0,- (0/0),- (0/0)
2019 W15 Monastir R32,W vs Szlavikovics,86% (6/7),60% (6/10),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2018 Bucharest Q1,L vs Dascalu,45% (5/11),67% (4/6),0/0,0/0,38% (3/8),2/4,2/3,33% (2/6),50% (3/6)
2018 Nurnberg Q1,L vs Rueffer,90% (9/10),42% (5/12),1/1,0/0,57% (8/14),6/8,1/2,- (0/0),- (0/0)
2018 Rabat Q1,W vs Cabrera,78% (7/9),42% (5/12),2/5,1/2,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 (17 matches),,62.3%,61.3%,60.4%,61.9%,49.2%,50.0%,0.0%,54.5%,66.7%
2018 (4 matches),,67.6%,45.7%,50.0%,50.0%,43.8%,60.0%,50.0%,33.3%,50.0%
2017 (43 matches),,56.9%,52.3%,52.7%,59.5%,49.1%,52.0%,47.5%,51.3%,55.4%
2016 (46 matches),,53.8%,48.2%,54.8%,50.0%,48.6%,47.6%,54.4%,60.0%,42.9%
2015 (20 matches),,55.5%,49.2%,53.2%,61.1%,45.8%,37.1%,43.8%,66.7%,50.0%
Career (173 matches),,57.6%,51.7%,53.5%,54.8%,49.7%,48.3%,46.5%,54.5%,51.8%
