Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2016 ITF Bad Saulgau R32,W vs Khazaniuk,35.2%,38.9%,44.1%,44.1%,47.1%,36.8%,37.5%,44.4%,66.7%,21.1%,26.3%,53.3%,28.6%,33.3%,0.0%,-43
2016 Istanbul R32,L vs Voegele,9.5%,11.1%,30.9%,8.5%,10.6%,27.9%,18.2%,8.0%,12.5%,14.3%,14.3%,41.7%,25.0%,0.0%,0.0%,25
Career (2 matches),,21.4%,23.9%,36.0%,23.5%,25.9%,30.6%,26.3%,23.3%,27.3%,18.2%,21.2%,48.1%,26.7%,22.2%,0.0%,-3
