Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W60 Stare Splavy QF,L vs Cadantu Ignatik,44% (4/9),50% (2/4),1/5,75% (6/8),17% (1/6),1/2,0/0,0/0,0/0,0/0
2019 W60 Stare Splavy R16,W vs Kucova,67% (6/9),67% (4/6),1/2,30% (3/10),33% (1/3),4/4,2/2,0/0,1/1,0/0
2019 W60 Stare Splavy R32,W vs Galfi,47% (7/15),86% (6/7),1/2,29% (4/14),25% (1/4),4/5,1/1,0/2,1/1,0/0
2019 W100 Charleston SC R32,L vs Li,43% (3/7),0% (0/3),0/5,83% (5/6),0% (0/5),0/0,0/0,0/0,0/0,0/0
2019 W80 Charlottesville VA R16,L vs Kawa,50% (6/12),83% (5/6),3/5,50% (6/12),0% (0/6),2/5,0/0,1/2,0/0,1/2
2019 W80 Charlottesville VA R32,W vs Birrell,83% (5/6),100% (5/5),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,1/1,0/0
2019 W25 Pelham AL R32,L vs Lee,50% (7/14),86% (6/7),3/5,64% (9/14),22% (2/9),3/5,0/1,1/3,0/0,0/1
2019 Charleston Q1,L vs Martincova,33% (3/9),67% (2/3),1/4,78% (7/9),14% (1/7),1/2,0/1,0/2,0/0,0/1
2019 Dubai R64,L vs Bencic,27% (3/11),67% (2/3),1/3,36% (4/11),25% (1/4),2/2,0/0,2/2,0/0,1/1
2019 Dubai Q2,W vs Hercog,54% (7/13),71% (5/7),0/3,38% (5/13),40% (2/5),3/3,0/0,1/1,0/0,0/0
2019 Dubai Q1,W vs Silva,67% (8/12),75% (6/8),1/2,36% (4/11),25% (1/4),4/5,1/1,0/1,0/0,0/0
2019 W25 Trnava F,W vs Kucova,47% (8/17),88% (7/8),3/6,53% (8/15),25% (2/8),1/5,0/1,0/0,0/1,0/0
2019 W25 Trnava SF,W vs Stefkova,44% (4/9),100% (4/4),0/1,22% (2/9),50% (1/2),3/3,1/1,0/0,1/1,0/0
2019 W25 Trnava QF,W vs Kostova,56% (5/9),60% (3/5),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2019 W25 Trnava R16,W vs Zavatska,44% (4/9),100% (4/4),1/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2018 Quebec City Q1,L vs Martincova,50% (6/12),33% (2/6),2/2,42% (5/12),20% (1/5),2/2,0/0,2/4,0/0,1/2
2018 US Open Q1,L vs Barthel,43% (6/14),67% (4/6),1/4,38% (5/13),0% (0/5),3/4,1/1,2/3,0/0,1/1
2017 Quebec City QF,L vs Safarova,18% (2/11),50% (1/2),0/3,36% (4/11),25% (1/4),1/1,0/0,1/1,0/0,0/0
2017 Quebec City R16,W vs Andreescu,43% (6/14),83% (5/6),2/3,43% (6/14),33% (2/6),5/5,2/2,1/2,1/1,1/1
2017 Quebec City R32,W vs Hlavackova,63% (5/8),100% (5/5),1/1,13% (1/8),0% (0/1),4/4,1/1,0/0,0/0,0/0
2019 (15 matches),,49.7%,76.3%,36.4%,41.4%,21.5%,75.0%,76.9%,38.5%,85.7%,40.0%
2018 (2 matches),,46.2%,50.0%,50.0%,40.0%,10.0%,83.3%,100.0%,57.1%,-,66.7%
2017 (27 matches),,44.4%,77.3%,34.9%,42.1%,23.7%,76.7%,76.0%,72.0%,84.6%,85.7%
2016 (35 matches),,44.8%,73.4%,34.5%,46.1%,25.0%,67.2%,69.0%,56.3%,100.0%,65.2%
2015 (21 matches),,36.5%,67.9%,28.6%,43.1%,29.9%,78.7%,78.6%,52.2%,100.0%,50.0%
Career (172 matches),,41.4%,72.8%,31.0%,43.3%,26.1%,70.8%,72.1%,63.5%,77.6%,65.4%
