Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W60 Stare Splavy QF,L vs Cadantu Ignatik,75% (3/4),40% (2/5),0/0,0/0,38% (3/8),2/4,2/3,- (0/0),- (0/0)
2019 W60 Stare Splavy R16,W vs Kucova,50% (8/16),33% (4/12),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2019 W60 Stare Splavy R32,W vs Galfi,82% (9/11),46% (6/13),2/2,1/1,40% (2/5),0/1,0/0,- (0/0),- (0/0)
2019 W100 Charleston SC R32,L vs Li,50% (1/2),0% (0/6),0/0,0/0,29% (2/7),3/5,1/2,- (0/0),- (0/0)
2019 W80 Charlottesville VA R16,L vs Kawa,35% (6/17),56% (5/9),0/3,0/0,25% (2/8),1/3,0/1,33% (3/9),56% (5/9)
2019 W80 Charlottesville VA R32,W vs Birrell,64% (7/11),50% (5/10),2/4,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W25 Pelham AL R32,L vs Lee,37% (7/19),38% (6/16),1/1,0/0,56% (9/16),10/12,2/3,- (0/0),- (0/0)
2019 Charleston Q1,L vs Martincova,50% (3/6),67% (2/3),0/0,0/0,45% (5/11),1/3,1/2,- (0/0),- (0/0)
2019 Dubai R64,L vs Bencic,67% (8/12),40% (2/5),0/1,0/0,57% (4/7),0/2,0/1,57% (4/7),29% (2/7)
2019 Dubai Q2,W vs Hercog,59% (10/17),50% (5/10),2/2,1/1,57% (4/7),0/1,0/0,- (0/0),- (0/0)
2019 Dubai Q1,W vs Silva,80% (8/10),46% (6/13),2/2,1/1,57% (4/7),1/2,0/0,- (0/0),- (0/0)
2019 W25 Trnava F,W vs Kucova,56% (9/16),50% (7/14),2/3,1/2,57% (8/14),0/1,0/0,100% (3/3),100% (4/4)
2019 W25 Trnava SF,W vs Stefkova,67% (8/12),57% (4/7),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W25 Trnava QF,W vs Kostova,69% (9/13),50% (3/6),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W25 Trnava R16,W vs Zavatska,73% (8/11),67% (4/6),2/3,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2018 Quebec City Q1,L vs Martincova,40% (8/20),20% (2/10),0/0,0/0,60% (6/10),3/5,1/2,- (0/0),- (0/0)
2018 US Open Q1,L vs Barthel,38% (8/21),50% (4/8),1/1,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2017 Quebec City QF,L vs Safarova,67% (8/12),50% (1/2),0/0,0/0,25% (1/4),1/3,0/1,- (0/0),- (0/0)
2017 Quebec City R16,W vs Andreescu,63% (10/16),63% (5/8),2/4,1/3,50% (4/8),1/2,0/0,- (0/0),- (0/0)
2017 Quebec City R32,W vs Hlavackova,58% (7/12),38% (5/13),2/3,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 (15 matches),,58.8%,45.2%,67.9%,75.0%,49.0%,52.9%,50.0%,52.6%,55.0%
2018 (2 matches),,39.0%,33.3%,100.0%,-,43.8%,42.9%,33.3%,-,-
2017 (27 matches),,59.4%,47.4%,51.6%,64.0%,52.4%,48.1%,47.6%,73.5%,51.4%
2016 (35 matches),,57.7%,42.2%,44.6%,42.9%,54.6%,40.5%,33.3%,56.4%,38.6%
2015 (21 matches),,59.5%,43.3%,64.5%,66.7%,56.7%,34.1%,27.8%,57.7%,41.5%
Career (172 matches),,58.5%,44.3%,55.0%,55.7%,55.6%,47.3%,41.3%,57.5%,41.0%
