Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2015 Wimbledon R128,L vs Radwanska,20.6%,38.1%,48.8%,43.5%,73.9%,69.2%,27.3%,50.0%,75.0%,9.1%,21.2%,40.0%,20.0%,27.8%,50.0%,-32
2015 Prague F,L vs Pliskova,36.1%,46.4%,50.0%,56.3%,68.8%,57.1%,18.2%,23.1%,0.0%,20.5%,30.8%,45.2%,12.5%,47.8%,80.0%,69
2015 Australian Open R128,W vs Ivanovic,16.7%,29.5%,50.0%,24.5%,40.8%,51.4%,33.3%,50.0%,0.0%,4.2%,12.5%,47.8%,14.3%,10.0%,-,-79
Career (3 matches),,25.6%,38.7%,49.7%,40.8%,58.3%,56.3%,25.9%,39.4%,27.3%,12.5%,22.9%,44.0%,15.6%,33.3%,71.4%,-2
