Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,77.8%,55.6%,3.7%,1.9%,66.7%,63.9%,55.6%,61.1%,53.3%,57.0%,1.37,R64 (Abu Dhabi)
2019,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,1,72.7%,18.2%,6.9%,11.1%,54.2%,79.5%,36.4%,59.7%,33.3%,46.8%,0.83,R64 (Dubai)
2017,7,4,3,57.1%,8-8,50.0%,82-76,51.9%,1-0,100.0%,7,76.3%,26.0%,8.9%,5.9%,54.0%,73.0%,46.9%,61.0%,39.3%,50.4%,1.01,QF (Quebec City)
2016,19,5,14,26.3%,13-27,32.5%,175-212,45.2%,2-4,33.3%,19,62.4%,28.0%,6.2%,7.8%,49.2%,68.3%,43.2%,55.5%,40.3%,47.9%,0.91,R16 (3x)
2015,34,17,17,50.0%,37-43,46.3%,367-388,48.6%,2-4,33.3%,29,67.3%,34.1%,8.7%,7.1%,57.1%,71.5%,48.6%,61.7%,39.5%,50.3%,1.03,F (Prague)
2014,6,3,3,50.0%,8-7,53.3%,74-72,50.7%,2-2,50.0%,6,-,-,9.3%,7.7%,52.2%,75.6%,42.4%,59.7%,40.2%,49.9%,1.00,QF (Quebec City)
2013,16,5,11,31.3%,13-23,36.1%,147-181,44.8%,1-3,25.0%,10,-,-,4.3%,8.5%,55.7%,65.4%,39.0%,53.7%,36.7%,45.3%,0.79,F (Strasbourg)
2012,36,18,18,50.0%,39-39,50.0%,377-388,49.3%,10-5,66.7%,35,-,-,9.6%,7.3%,53.2%,73.2%,46.5%,60.7%,39.0%,49.7%,0.99,F (Quebec City)
2011,36,16,20,44.4%,43-43,50.0%,410-416,49.6%,3-5,37.5%,35,-,-,9.0%,6.2%,52.0%,71.5%,43.7%,58.2%,40.9%,49.6%,0.98,F (Barcelona)
2010,25,6,19,24.0%,17-37,31.5%,237-288,45.1%,3-3,50.0%,22,-,-,7.1%,8.9%,49.6%,67.5%,45.0%,56.1%,38.9%,47.5%,0.89,SF (Prague)
2009,25,14,11,56.0%,32-28,53.3%,293-272,51.9%,2-4,33.3%,24,-,-,6.2%,7.5%,53.4%,69.9%,47.1%,59.3%,42.0%,50.7%,1.03,F (2x)
2008,7,4,3,57.1%,9-6,60.0%,77-58,57.0%,0-1,0.0%,5,-,-,5.8%,8.2%,53.2%,70.1%,40.7%,56.3%,44.7%,51.0%,1.02,F (Bad Gastein)
2007,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (Budapest)
2006,3,1,2,33.3%,2-5,28.6%,34-40,45.9%,1-1,50.0%,0,,,,,,,,,,,,R16 (Budapest)
Career,217,93,124,42.9%,221-272,44.8%,2292-2428,48.6%,27-33,45.0%,194,67.1%,30.9%,7.9%,7.4%,53.0%,70.7%,45.1%,58.7%,40.0%,49.4%,0.97,
