Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Hong Kong R32,L vs Shnaider,0.84,0.52,39.1,2.1,3.2%,58.1%,3.6%,57.1%,40.7%,9.1%
2019 W80 Nur Sultan R32,W vs Talbi,1.26,1.56,44.7,2.2,-,60.0%,-,57.6%,53.8%,47.8%
2019 W80 Gifu SF,L vs Liang,0.99,0.87,85.5,7.1,2.0%,55.1%,0.0%,40.9%,38.3%,53.7%
2019 W80 Gifu QF,W vs Omae,1.31,1.45,47.8,2.0,0.0%,64.9%,0.0%,60.6%,44.8%,37.0%
2019 W80 Gifu R16,W vs Hibi,1.07,1.10,89.2,5.7,2.0%,56.0%,0.0%,46.8%,49.0%,51.0%
2019 W80 Gifu R32,W vs Hibino,1.20,1.18,75.7,2.8,0.0%,63.4%,0.0%,60.5%,31.1%,43.9%
2019 W25 Osaka R32,L vs Yudanov,0.90,0.73,56.5,2.6,-,44.8%,-,34.5%,55.0%,42.9%
2019 W25 Kashiwa R16,L vs Chang,0.97,0.77,51.3,2.3,0.0%,44.7%,0.0%,45.9%,50.0%,35.7%
2019 W60 Shenzhen R32,W vs Jang,1.17,1.23,59.2,6.6,0.0%,50.0%,0.0%,59.0%,47.7%,48.8%
2019 W25 Yokohama QF,L vs Minnen,0.83,0.71,45.9,2.0,-,54.8%,-,52.6%,42.9%,36.7%
2019 W25 Yokohama R16,W vs Lu,1.11,1.55,47.7,2.2,0.0%,74.2%,0.0%,64.3%,36.0%,50.0%
2019 W25 Yokohama R32,W vs Ushijima,0.91,1.22,57.0,2.3,3.3%,60.0%,0.0%,50.0%,70.6%,48.5%
2019 W60 Kyoto R16,W vs Liu,1.07,1.23,64.1,2.8,9.5%,69.0%,0.0%,55.0%,38.1%,48.8%
2017 Hua Hin $25K R32,L vs Yuan,0.88,0.81,61.3,8.1,2.1%,57.4%,0.0%,52.4%,38.1%,44.4%
2017 Tsukuba $25K R32,L vs Imanishi,0.82,0.65,48.8,2.7,0.0%,70.8%,0.0%,19.0%,44.4%,40.0%
2017 Nonthaburi $25K R16,W vs Hsu,1.08,1.44,50.0,2.1,0.0%,60.7%,0.0%,57.7%,56.3%,51.7%
2017 Nonthaburi $15K R16,L vs Kleybanova,1.00,0.66,59.9,2.3,3.0%,48.5%,3.1%,65.6%,36.4%,20.0%
2017 Nonthaburi $15K R32,L vs Lee,0.74,0.45,29.8,2.1,0.0%,45.8%,0.0%,50.0%,34.6%,28.0%
2017 Hua Hin $25K R32,W vs Tatachar Venugopal,1.10,1.48,47.7,2.2,3.0%,66.7%,3.2%,64.5%,50.0%,41.9%
2017 Taipei $15K R16,W vs Chan,1.20,1.35,58.1,2.7,0.0%,54.3%,0.0%,66.7%,50.0%,38.5%
2024 (1 matches),,0.84,0.52,39.1,2.1,3.2%,58.1%,3.6%,57.1%,40.7%,9.1%
2019 (12 matches),,1.06,1.09,62.8,2.8,1.5%,57.9%,0.0%,52.1%,46.0%,46.0%
2017 (24 matches),,1.01,0.91,56.2,2.6,1.3%,52.1%,1.0%,51.8%,44.7%,41.5%
2016 (18 matches),,1.04,1.06,63.6,3.1,0.8%,56.2%,0.3%,54.5%,43.4%,47.8%
2015 (21 matches),,1.01,1.07,61.4,2.6,0.7%,52.5%,0.0%,54.0%,48.5%,50.9%
Career (83 matches),,1.02,1.00,60.5,2.7,1.1%,53.9%,0.5%,52.9%,45.3%,46.2%
