Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 Hong Kong R32,L vs Shnaider,3.4,3.5,3.4,44.1%,33.3%,75.0%,40.0%,56.6%,16.9%,-4.0,-6.1,0.0,0.0
2019 Taipei QF,L vs Kovinic,3.6,4.2,2.9,27.3%,50.0%,71.4%,14.3%,53.3%,4.0%,-3.5,-6.4,-3.0,-6.4
Career (2 matches),,3.5,3.8,3.2,36.6%,39.0%,73.3%,25.0%,55.1%,11.0%,-3.8,-6.2,-1.5,-3.1
