Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,2,0,2,0.0%,1,0,1,0.0%,2020,2025,Q1,2,0.66,0.8%,5.0%,65.0%,62.8%,40.5%,55.0%,29.6%,41.7%,25.0%
Roland Garros,1,Clay,1,0,1,0.0%,0,0,0,-,2025,2025,Q1,1,0.78,0.0%,0.0%,94.7%,50.0%,100.0%,52.6%,36.8%,63.6%,16.7%
Wimbledon,1,Grass,1,0,1,0.0%,0,0,0,-,2025,2025,Q1,1,0.55,0.0%,6.1%,69.4%,52.9%,40.0%,49.0%,28.3%,44.4%,25.0%
US Open,1,Hard,1,0,1,0.0%,0,0,0,-,2025,2025,Q1,1,0.69,1.2%,3.7%,61.7%,58.0%,51.6%,55.6%,30.8%,69.2%,100.0%
Hong Kong,2,Hard,5,3,2,60.0%,0,0,0,-,2024,2025,R32,5,1.10,3.0%,4.6%,63.2%,71.2%,45.5%,61.7%,42.1%,50.0%,44.7%
Osaka,4,Hard,5,1,4,20.0%,1,0,1,0.0%,2014,2025,Q2,5,0.85,2.9%,3.7%,61.9%,62.0%,42.1%,54.4%,38.8%,61.2%,31.7%
Seoul,3,Hard,5,2,3,40.0%,1,0,1,0.0%,2016,2025,Q2,5,0.97,2.0%,4.0%,62.2%,61.1%,36.6%,51.9%,46.8%,23.3%,48.9%
Prague,2,Hard,3,1,2,33.3%,0,0,0,-,2020,2025,R32,3,0.92,2.1%,5.2%,63.9%,56.4%,47.6%,53.2%,43.2%,51.5%,28.9%
Tokyo,3,Hard,7,3,4,42.9%,1,1,0,100.0%,2015,2024,R16,6,1.00,5.1%,4.2%,62.8%,68.2%,51.5%,62.0%,38.1%,50.0%,50.0%
Taipei,2,Hard,6,3,3,50.0%,0,0,0,-,2016,2019,QF,6,0.88,2.4%,4.4%,61.0%,59.2%,41.3%,52.2%,42.3%,50.9%,56.1%
