Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Hong Kong R32,L vs Shnaider,55% (6/11),- (0/0),0/0,0/0,57% (4/7),4/6,2/3,- (0/0),- (0/0)
2019 W80 Nur Sultan R32,W vs Talbi,58% (7/12),71% (5/7),2/3,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2019 W80 Gifu SF,L vs Liang,70% (7/10),71% (5/7),1/2,0/0,46% (6/13),1/3,0/1,17% (1/6),60% (3/5)
2019 W80 Gifu QF,W vs Omae,41% (9/22),100% (4/4),2/7,1/4,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W80 Gifu R16,W vs Hibi,50% (7/14),44% (7/16),2/2,1/1,53% (8/15),0/1,0/0,- (0/0),- (0/0)
2019 W80 Gifu R32,W vs Hibino,64% (9/14),75% (3/4),2/6,1/4,0% (0/3),1/1,0/0,71% (10/14),43% (6/14)
2019 W25 Osaka R32,L vs Yudanov,29% (2/7),56% (5/9),0/0,0/0,45% (5/11),4/6,4/5,- (0/0),- (0/0)
2019 W25 Kashiwa R16,L vs Chang,40% (4/10),60% (3/5),0/0,0/0,60% (9/15),4/6,1/2,- (0/0),- (0/0)
2019 W60 Shenzhen R32,W vs Jang,64% (9/14),47% (7/15),2/4,1/2,50% (5/10),2/3,0/0,- (0/0),- (0/0)
2019 W25 Yokohama QF,L vs Minnen,60% (6/10),67% (4/6),1/1,0/0,54% (7/13),1/3,1/2,- (0/0),- (0/0)
2019 W25 Yokohama R16,W vs Lu,64% (9/14),50% (3/6),2/6,1/3,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 W25 Yokohama R32,W vs Ushijima,86% (6/7),50% (7/14),2/2,1/1,60% (6/10),0/0,0/0,- (0/0),- (0/0)
2019 W60 Kyoto R16,W vs Liu,67% (10/15),36% (4/11),2/3,1/1,82% (9/11),0/1,0/0,- (0/0),- (0/0)
2017 Hua Hin $25K R32,L vs Yuan,75% (9/12),100% (5/5),1/1,0/0,55% (6/11),0/2,0/1,- (0/0),- (0/0)
2017 Tsukuba $25K R32,L vs Imanishi,60% (3/5),9% (1/11),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2017 Nonthaburi $25K R16,W vs Hsu,67% (6/9),40% (6/15),2/3,1/2,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2017 Nonthaburi $15K R16,L vs Kleybanova,70% (7/10),0% (0/5),0/0,0/0,67% (4/6),0/2,0/1,- (0/0),- (0/0)
2017 Nonthaburi $15K R32,L vs Lee,75% (3/4),0% (0/1),0/0,0/0,60% (6/10),4/6,2/3,- (0/0),- (0/0)
2017 Hua Hin $25K R32,W vs Tatachar Venugopal,44% (8/18),40% (4/10),2/5,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2017 Taipei $15K R16,W vs Chan,80% (8/10),57% (4/7),2/3,1/2,78% (7/9),0/0,0/0,- (0/0),- (0/0)
2024 (1 matches),,54.5%,-,-,-,57.1%,66.7%,66.7%,-,-
2019 (12 matches),,57.0%,54.8%,50.0%,47.1%,55.4%,54.2%,60.0%,55.0%,47.4%
2017 (24 matches),,55.0%,42.3%,62.2%,64.3%,50.9%,41.8%,37.5%,73.9%,50.0%
2016 (18 matches),,58.7%,51.2%,52.1%,55.0%,50.6%,48.7%,46.2%,40.9%,59.1%
2015 (21 matches),,58.3%,58.2%,61.4%,54.5%,48.9%,40.5%,35.7%,47.8%,52.4%
Career (83 matches),,56.3%,51.3%,55.7%,52.5%,51.1%,44.9%,41.4%,54.5%,52.3%
