Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Australian Open Q3,W vs Lajal,1.3%,0.0%,3.9%,57.1%,22.4%,38.1%,0.0%,7.6%,8.0%,0.4%,100.0%,32,70
2024 Roland Garros Q3,L vs Meligeni Alves,0.0%,-,6.5%,57.1%,14.0%,35.3%,0.0%,2.9%,33.3%,0.0%,-,-49,4
Career (2 matches),,0.8%,0.0%,4.9%,57.1%,19.4%,37.3%,0.0%,5.9%,10.7%,0.3%,100.0%,1,45
