Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-16),157,381,193,1582,189,1539,178,1532,115,1553,,,,
2025,151,405,277,1488,273,1445,230,1468,147,1506,,,,
2024,123,489,146,1629,206,1497,109,1622,174,1481,203,341,,
2023,411,115,,,,,,,,,,,,
2022,589,51,,,,,,,,,,,,
2021,1981,1,,,,,,,,,,,,
