Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Australian Open R64,L vs Humbert,0% (0/15),- (0/0),0/3,29% (4/14),25% (1/4),0/0,0/0,3/3,0/0,1/1
2025 Australian Open R128,W vs Yunchaokete,12% (2/17),100% (2/2),0/1,6% (1/17),0% (0/1),1/1,0/1,2/2,0/1,0/0
2024 Paris Olympics R64,L vs Alcaraz,25% (2/8),0% (0/2),0/3,75% (6/8),33% (2/6),0/0,0/0,1/2,0/0,0/1
2019 M25 Edwardsville IL R32,L vs Bangoura,0% (0/9),- (0/0),0/2,60% (6/10),50% (3/6),0/0,0/0,0/1,0/0,0/1
2019 M25 Decatur IL R16,W vs Corwin,44% (4/9),75% (3/4),0/1,10% (1/10),0% (0/1),3/3,2/2,0/0,1/1,0/0
2019 M25 Decatur IL R32,W vs Touliatos,44% (4/9),75% (3/4),0/0,10% (1/10),0% (0/1),1/2,1/1,0/0,0/0,0/0
2019 M25 Iowa City IA R16,W vs Bangoura,33% (4/12),50% (2/4),0/0,9% (1/11),100% (1/1),0/0,0/0,0/0,0/0,0/0
2019 M25 Iowa City IA R32,W vs Lebedev,22% (2/9),100% (2/2),0/0,0% (0/10),- (0/0),2/2,2/2,0/0,1/1,0/0
2019 M15 Cancun QF,W vs Farren,47% (8/17),63% (5/8),2/2,27% (4/15),50% (2/4),3/4,2/2,0/0,1/1,0/0
2019 M15 Cancun R16,W vs Smith,42% (5/12),60% (3/5),1/1,33% (4/12),25% (1/4),2/3,1/1,0/0,1/1,0/0
2019 M15 Cancun R32,W vs Blumenberg,38% (3/8),100% (3/3),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2019 M15 Cancun QF,L vs El Mihdawy,30% (3/10),67% (2/3),1/4,62% (8/13),13% (1/8),0/2,0/0,0/3,0/0,0/1
2019 M15 Cancun R32,W vs Mendoza,75% (6/8),83% (5/6),1/2,33% (3/9),33% (1/3),2/4,1/1,0/0,1/1,0/0
2015 USA F34 R32,L vs Laaksonen,11% (1/9),0% (0/1),0/3,56% (5/9),40% (2/5),0/0,0/0,2/2,0/0,1/1
2025 (2 matches),,6.3%,100.0%,0.0%,16.1%,20.0%,100.0%,0.0%,100.0%,0.0%,100.0%
2024 (1 matches),,25.0%,0.0%,0.0%,75.0%,33.3%,-,-,50.0%,-,0.0%
2019 (10 matches),,37.9%,71.8%,41.7%,26.6%,34.5%,69.6%,100.0%,0.0%,100.0%,0.0%
2015 (1 matches),,11.1%,0.0%,0.0%,55.6%,40.0%,-,-,100.0%,-,100.0%
Career (14 matches),,28.9%,68.2%,22.7%,28.7%,33.3%,70.8%,91.7%,61.5%,85.7%,40.0%
