Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Australian Open R64,L vs Humbert,69% (11/16),- (0/0),0/0,0/0,70% (7/10),1/4,1/2,- (0/0),- (0/0)
2025 Australian Open R128,W vs Yunchaokete,89% (16/18),40% (2/5),3/5,1/1,0% (0/1),1/1,0/0,77% (10/13),42% (5/12)
2024 Paris Olympics R64,L vs Alcaraz,80% (4/5),0% (0/4),0/0,0/0,69% (9/13),2/4,2/3,- (0/0),- (0/0)
2019 M25 Edwardsville IL R32,L vs Bangoura,50% (7/14),- (0/0),0/0,0/0,67% (6/9),1/3,0/1,- (0/0),- (0/0)
2019 M25 Decatur IL R16,W vs Corwin,64% (9/14),60% (3/5),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 M25 Decatur IL R32,W vs Touliatos,69% (9/13),60% (3/5),2/4,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 M25 Iowa City IA R16,W vs Bangoura,56% (10/18),40% (2/5),2/3,1/2,100% (1/1),3/3,0/0,89% (8/9),22% (2/9)
2019 M25 Iowa City IA R32,W vs Lebedev,56% (10/18),67% (2/3),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 M15 Cancun QF,W vs Farren,65% (13/20),38% (5/13),2/3,1/1,67% (4/6),1/2,0/0,40% (2/5),33% (2/6)
2019 M15 Cancun R16,W vs Smith,82% (9/11),30% (3/10),2/2,1/1,50% (3/6),0/0,0/0,100% (4/4),75% (3/4)
2019 M15 Cancun R32,W vs Blumenberg,60% (9/15),100% (3/3),2/6,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 M15 Cancun QF,L vs El Mihdawy,50% (3/6),33% (2/6),0/0,0/0,46% (6/13),2/5,1/2,- (0/0),- (0/0)
2019 M15 Cancun R32,W vs Mendoza,64% (7/11),56% (5/9),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2015 USA F34 R32,L vs Laaksonen,75% (6/8),0% (0/2),0/0,0/0,79% (11/14),3/5,3/4,- (0/0),- (0/0)
2025 (2 matches),,79.4%,40.0%,60.0%,100.0%,63.6%,40.0%,50.0%,76.9%,41.7%
2024 (1 matches),,80.0%,0.0%,-,-,69.2%,50.0%,66.7%,-,-
2019 (10 matches),,61.4%,47.5%,66.7%,88.9%,57.8%,53.8%,33.3%,77.8%,36.8%
2015 (1 matches),,75.0%,0.0%,-,-,78.6%,60.0%,75.0%,-,-
Career (14 matches),,65.8%,42.9%,65.5%,90.0%,63.9%,51.9%,58.3%,77.4%,38.7%
