Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
11,Shuai Peng [CHN],5,6,45.5%,2,2,0,100.0%,2006,2018,11,0.92,1.9%,4.0%,64.0%,57.8%,44.5%,53.0%,43.2%,47.6%,57.6%
10,Caroline Wozniacki [DEN],2,8,20.0%,2,0,2,0.0%,2007,2017,10,0.88,3.1%,5.0%,61.2%,57.5%,43.9%,52.2%,41.9%,54.3%,45.1%
10,Kate Makarova [RUS],3,7,30.0%,3,0,3,0.0%,2004,2017,8,0.87,4.4%,4.6%,62.4%,65.0%,49.7%,59.2%,35.6%,47.9%,24.5%
9,Dominika Cibulkova [SVK],4,5,44.4%,1,0,1,0.0%,2008,2018,8,1.00,4.9%,5.3%,61.6%,62.8%,37.2%,52.9%,47.2%,45.7%,38.2%
8,Victoria Azarenka [BLR],0,8,0.0%,0,0,0,-,2007,2017,7,0.68,3.2%,5.7%,60.1%,52.9%,37.7%,46.8%,36.0%,45.0%,28.6%
8,Alize Cornet [FRA],3,5,37.5%,1,0,1,0.0%,2008,2017,8,0.94,1.4%,5.8%,63.5%,59.9%,48.6%,55.8%,41.5%,49.2%,44.1%
8,Virginie Razzano [FRA],4,4,50.0%,0,0,0,-,2006,2016,6,0.95,2.1%,7.0%,65.0%,53.6%,46.4%,51.1%,46.6%,42.9%,53.0%
8,Jelena Jankovic [SRB],1,7,12.5%,3,1,2,33.3%,2006,2015,7,0.82,3.5%,7.2%,60.5%,61.9%,38.2%,52.5%,38.9%,52.6%,50.0%
8,Roberta Vinci [ITA],5,3,62.5%,4,4,0,100.0%,2009,2014,8,1.01,3.5%,5.0%,63.2%,59.4%,47.4%,55.0%,45.5%,57.1%,48.8%
7,Venus Williams [USA],4,3,57.1%,1,0,1,0.0%,2012,2018,7,1.01,3.7%,6.9%,61.5%,60.4%,45.2%,54.5%,45.7%,57.6%,54.0%
7,Vera Zvonareva [RUS],1,6,14.3%,1,0,1,0.0%,2006,2011,6,0.87,1.5%,5.9%,64.8%,54.4%,43.4%,50.5%,43.1%,47.5%,54.8%
6,Angelique Kerber [GER],2,4,33.3%,0,0,0,-,2007,2018,6,0.93,3.1%,3.3%,66.7%,57.0%,45.8%,53.3%,43.6%,58.1%,50.0%
6,Kirsten Flipkens [BEL],5,1,83.3%,2,2,0,100.0%,2005,2017,4,1.16,2.5%,4.9%,65.3%,68.5%,42.5%,59.5%,46.9%,67.6%,55.9%
6,Julia Goerges [GER],4,2,66.7%,0,0,0,-,2010,2016,5,0.95,2.3%,7.0%,66.4%,63.1%,45.7%,57.3%,40.5%,63.0%,45.0%
6,Andrea Petkovic [GER],3,3,50.0%,3,1,2,33.3%,2006,2016,4,1.04,3.4%,6.8%,64.6%,64.3%,45.2%,57.5%,44.2%,41.4%,41.9%
