Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,7,3,4,42.9%,6-9,40.0%,64-70,47.8%,0-1,0.0%,5,69.0%,32.6%,7.8%,4.1%,64.3%,62.4%,52.9%,59.0%,41.3%,49.4%,1.01,R32 (2x)
2018,19,8,11,42.1%,19-24,44.2%,185-206,47.3%,3-2,60.0%,19,62.7%,31.6%,2.6%,4.6%,60.2%,61.5%,45.8%,55.2%,42.7%,49.2%,0.95,QF (Dubai)
2017,52,26,26,50.0%,58-59,49.6%,568-551,50.8%,2-8,20.0%,52,65.9%,34.7%,3.3%,5.6%,62.2%,63.3%,46.7%,57.0%,43.4%,50.2%,1.01,W (Indian Wells)
2016,45,28,17,62.2%,59-42,58.4%,501-463,52.0%,6-6,50.0%,45,67.4%,36.9%,3.8%,4.4%,64.1%,61.9%,47.8%,56.9%,44.9%,50.8%,1.04,F (Charleston)
2015,28,11,17,39.3%,27-38,41.5%,287-319,47.4%,2-4,33.3%,22,64.1%,33.1%,3.5%,6.5%,65.2%,64.2%,46.2%,57.9%,41.3%,49.5%,0.98,QF (2x)
2014,34,17,17,50.0%,40-40,50.0%,376-388,49.2%,6-4,60.0%,29,-,-,3.2%,5.6%,61.2%,59.8%,46.5%,54.7%,44.0%,49.4%,0.97,SF (Oeiras)
2013,50,30,20,60.0%,63-51,55.3%,537-486,52.5%,5-3,62.5%,43,-,-,2.9%,5.1%,64.2%,63.6%,44.2%,56.7%,45.8%,51.3%,1.06,W (2x)
2012,31,14,17,45.2%,29-35,45.3%,274-303,47.5%,3-1,75.0%,30,-,-,3.2%,5.6%,64.6%,61.8%,45.4%,56.0%,42.5%,49.3%,0.97,F (Budapest)
2011,39,18,21,46.2%,42-46,47.7%,406-402,50.2%,2-9,18.2%,38,-,-,3.0%,5.8%,63.7%,61.0%,43.1%,54.5%,44.8%,49.7%,0.99,F (Charleston)
2010,44,22,22,50.0%,51-48,51.5%,460-444,50.9%,4-4,50.0%,42,-,-,3.5%,5.3%,63.2%,63.5%,47.1%,57.5%,43.8%,50.5%,1.03,F (2x)
2009,51,31,20,60.8%,67-53,55.8%,575-535,51.8%,7-5,58.3%,47,-,-,4.1%,6.0%,62.0%,63.9%,44.8%,56.6%,45.6%,51.1%,1.05,F (2x)
2008,32,12,20,37.5%,30-47,39.0%,326-391,45.5%,2-5,28.6%,28,-,-,3.6%,6.4%,60.8%,59.8%,43.4%,53.4%,44.3%,49.0%,0.95,QF (Hobart)
2007,39,18,21,46.2%,41-46,47.1%,372-414,47.3%,4-3,57.1%,28,-,-,2.5%,6.0%,58.8%,62.9%,43.6%,55.0%,41.6%,48.4%,0.92,SF (2x)
2006,44,20,24,45.5%,48-56,46.2%,469-497,48.6%,6-4,60.0%,27,-,-,2.2%,6.5%,61.4%,59.4%,46.5%,54.4%,42.8%,48.6%,0.94,QF (2x)
2005,12,6,6,50.0%,15-13,53.6%,145-123,54.1%,1-5,16.7%,0,,,,,,,,,,,,QF (2x)
2004,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Quebec City)
Career,528,264,264,50.0%,595-609,49.4%,5550-5604,49.8%,53-64,45.3%,455,65.8%,34.8%,3.3%,5.6%,62.6%,62.2%,45.6%,56.0%,43.9%,50.0%,1.00,
